%time,field
1416503846680900174,475
1416503846704992817,480
1416503846725331631,476
1416503846749788883,475
1416503846770531889,474
1416503846795106301,477
1416503846815264212,475
1416503846837369215,475
1416503846860870035,477
1416503846881286937,479
1416503846901653396,474
1416503846926072166,474
1416503846946432160,475
1416503846971251677,475
1416503846991401911,475
1416503847012617084,476
1416503847036656673,476
1416503847056834775,478
1416503847077790317,476
1416503847102238364,474
1416503847122357321,475
1416503847147418191,476
1416503847167609342,475
1416503847188969954,477
1416503847213457934,475
1416503847233532897,468
1416503847253704509,474
1416503847278462668,471
1416503847299051195,474
1416503847323554456,476
1416503847343755460,476
1416503847365036886,477
1416503847389096226,479
1416503847409185226,473
1416503847430419335,474
1416503847454395703,474
1416503847475324099,479
1416503847499583162,475
1416503847520316998,475
1416503847541431241,476
1416503847565506527,476
1416503847585684614,475
1416503847610223641,476
1416503847630678835,475
1416503847651337942,477
1416503847675789501,475
1416503847696394194,476
1416503847717297289,479
1416503847740903206,470
1416503847762245932,473
1416503847786397732,474
1416503847806584064,475
1416503847826845938,477
1416503847851922605,476
1416503847872022518,476
1416503847893310645,476
1416503847917388392,474
1416503847937942571,476
1416503847962455955,475
1416503847982974508,475
1416503848003649095,476
1416503848028054949,476
1416503848048621572,476
1416503848068798797,479
1416503848093329681,475
1416503848114058450,474
1416503848138151532,476
1416503848158826800,476
1416503848183186476,476
1416503848205212453,475
1416503848224294217,475
1416503848248950980,474
1416503848269590974,473
1416503848290389506,475
1416503848314638957,474
1416503848334883921,475
1416503848356289889,475
1416503848380662374,476
1416503848400875395,479
1416503848424972315,474
1416503848445632183,475
1416503848467072971,475
1416503848490780905,474
1416503848511258776,476
1416503848532657478,475
1416503848557060638,475
1416503848576633378,478
1416503848601154249,473
1416503848621713900,476
1416503848643168945,479
1416503848666923905,476
1416503848687064021,475
1416503848711864563,476
1416503848733004537,476
1416503848753071847,479
1416503848777506197,473
1416503848797752194,475
1416503848822209676,474
1416503848842721383,475
1416503848863401748,476
