%time,field
1416504239212035051,153
1416504239237131687,153
1416504239257968642,155
1416504239278112611,152
1416504239302292660,156
1416504239323229681,151
1416504239347808253,151
1416504239368028485,153
1416504239388623141,149
1416504239413320817,153
1416504239433883280,154
1416504239458564258,152
1416504239478970397,153
1416504239499510714,154
1416504239523841464,152
1416504239544484745,152
1416504239564960847,151
1416504239589109359,152
1416504239609711276,152
1416504239634047424,156
1416504239654832085,151
1416504239675192935,153
1416504239700031567,153
1416504239720673930,152
1416504239740913867,154
1416504239766761795,151
1416504239785822510,153
1416504239810560437,154
1416504239831004682,150
1416504239851767353,154
1416504239876182089,151
1416504239896812831,152
1416504239917117324,152
1416504239941388103,154
1416504239962330041,152
1416504239986747057,153
1416504240007339116,152
1416504240027721766,153
1416504240052286241,151
1416504240072917419,152
1416504240098451015,147
1416504240117318773,151
1416504240138438854,157
1416504240162805405,152
1416504240183913173,152
1416504240204748574,152
1416504240228220363,153
1416504240249683812,151
1416504240274131186,156
1416504240293471320,153
1416504240315035858,154
1416504240338597205,151
1416504240359535283,153
1416504240381205015,149
1416504240404336523,151
1416504240425177511,153
1416504240450015621,154
1416504240469691395,156
1416504240491474833,151
1416504240515024188,152
1416504240535672816,152
1416504240559686177,154
1416504240580301580,152
1416504240601379911,153
1416504240626119252,153
1416504240646251675,156
1416504240670756390,154
1416504240691217899,151
1416504240711497460,151
1416504240736200755,152
1416504240756459855,153
1416504240781285266,153
1416504240802000966,153
1416504240822102504,151
1416504240846762214,156
1416504240866880064,152
1416504240887931505,150
1416504240912484133,153
1416504240932866152,153
1416504240957235735,156
1416504240978294973,153
1416504240998223058,151
1416504241022956070,153
1416504241043208801,153
1416504241063985398,153
1416504241088524912,153
1416504241108783130,152
1416504241133180180,154
1416504241154035612,151
1416504241174184161,149
1416504241198669116,152
1416504241219387692,152
1416504241240197365,153
1416504241264836704,153
1416504241284727405,152
1416504241309445838,157
1416504241330422730,153
1416504241350522454,151
1416504241375019903,152
1416504241395625710,152
1416504241420078705,153
1416504241440771820,151
1416504241460831653,153
1416504241485626243,151
1416504241505968638,152
1416504241526913822,156
1416504241551085644,152
1416504241571836813,153
1416504241596039893,153
1416504241616948029,154
1416504241637232853,157
1416504241661923739,153
1416504241682403875,151
1416504241703073661,152
1416504241727347307,155
1416504241747573888,154
1416504241772393661,153
1416504241793184606,152
1416504241813177088,151
1416504241837684368,152
1416504241858489275,153
1416504241878767493,154
1416504241903528949,153
1416504241923876660,153
1416504241948070551,153
1416504241968903661,154
1416504241989732778,150
1416504242014060522,152
1416504242034194318,152
1416504242055521162,148
1416504242079814994,152
1416504242100294383,153
1416504242124669158,151
1416504242145367469,152
1416504242165773542,152
1416504242190250333,152
1416504242210725367,147
1416504242235092585,152
1416504242255779169,152
1416504242277594781,152
1416504242300824522,153
1416504242321738751,151
1416504242342162419,152
1416504242366051388,151
1416504242389060202,152
1416504242410896222,151
1416504242431479085,153
1416504242452240559,151
1416504242476555328,157
1416504242497447823,150
1416504242518541148,151
1416504242541975398,151
1416504242562600437,153
1416504242587060330,152
1416504242607570238,153
1416504242632172318,154
1416504242652950233,154
1416504242673881913,152
1416504242698085163,152
1416504242718058733,152
1416504242739153296,151
1416504242763757270,152
1416504242784195617,152
1416504242808719700,158
1416504242829185343,152
1416504242849744478,151
1416504242874053539,152
1416504242895082564,152
1416504242919216527,153
1416504242939822639,152
1416504242960173437,154
1416504242984875249,152
1416504243005320210,149
1416504243026189918,153
1416504243050261853,153
1416504243070790709,152
1416504243095403864,153
1416504243115863754,152
1416504243136470256,157
1416504243160852734,147
1416504243181261699,152
