%time,field
1416504117562936529,215
1416504117583823392,214
1416504117603958403,210
1416504117628977179,210
1416504117648956481,217
1416504117669578678,214
1416504117694089101,214
1416504117715253768,216
1416504117739356281,212
1416504117759902291,211
1416504117780554051,210
1416504117804852042,214
1416504117825511344,214
1416504117849623990,215
1416504117870369893,213
1416504117890792681,216
1416504117915409778,217
1416504117935713520,215
1416504117956915625,212
1416504117981087507,214
1416504118001781793,213
1416504118026547173,215
1416504118046388026,214
1416504118067251620,218
1416504118091320979,212
1416504118111730860,210
1416504118132834254,214
1416504118156952592,214
1416504118178039363,216
1416504118202682697,214
1416504118222586827,217
1416504118244353012,214
1416504118267780296,214
1416504118288508398,215
1416504118309217474,214
1416504118333136986,212
1416504118354151699,210
1416504118378896307,210
1416504118399040216,207
1416504118423373201,213
1416504118443946158,215
1416504118464633874,214
1416504118489001758,214
1416504118509139193,216
1416504118533581060,214
1416504118554812658,212
1416504118574684471,215
1416504118599034736,214
1416504118619676628,215
1416504118640712053,214
1416504118665290363,215
1416504118685210570,214
1416504118710108942,209
1416504118730877600,212
1416504118751236298,213
1416504118775658222,210
1416504118795838640,216
1416504118816422367,214
1416504118840643533,211
1416504118861707220,216
1416504118885738570,215
1416504118906807097,215
1416504118927410083,213
1416504118951782107,212
1416504118972163569,214
1416504118993013538,216
1416504119017393209,214
1416504119037798952,214
1416504119062354561,216
1416504119083468413,213
1416504119103521291,215
1416504119127460750,213
1416504119147976141,216
1416504119172560576,214
1416504119193513488,214
1416504119214098928,216
1416504119238078873,209
1416504119259392092,209
1416504119279565122,210
1416504119304047818,214
1416504119324642422,215
1416504119348928095,217
1416504119369624927,215
1416504119390268353,215
1416504119414604686,213
1416504119434833566,211
1416504119455872356,215
1416504119480189984,210
1416504119500391349,210
1416504119525062866,214
1416504119545709174,214
1416504119566359355,214
1416504119590984513,209
1416504119610949587,214
1416504119631369732,214
1416504119655832782,215
1416504119676643271,212
1416504119701006941,211
1416504119721913478,216
1416504119742507743,213
1416504119766685211,210
1416504119787301891,216
1416504119811824376,211
1416504119832591452,211
1416504119853066842,215
1416504119877322984,215
1416504119898133306,218
1416504119918626824,214
1416504119942886307,214
1416504119963323231,215
1416504119988016693,214
1416504120008614476,214
1416504120029177138,213
1416504120053170389,221
1416504120074581655,212
1416504120096023886,212
1416504120118714866,214
1416504120139549154,214
1416504120164212518,216
1416504120184777546,214
1416504120205990027,216
1416504120229314818,219
1416504120250411891,207
1416504120271869687,210
1416504120294867262,215
1416504120315641725,216
1416504120339835981,214
1416504120360858777,213
1416504120381733324,224
1416504120405804168,215
1416504120426033576,214
1416504120451157819,216
1416504120471289111,214
1416504120495438288,215
1416504120516401375,217
1416504120536750912,215
1416504120561292637,220
1416504120581604797,210
1416504120602617515,210
1416504120627001265,215
1416504120647121546,215
1416504120671919194,211
1416504120692297139,211
1416504120712820934,214
1416504120737067603,218
1416504120757647455,214
1416504120778911708,213
1416504120803237271,214
1416504120823133850,214
1416504120848039794,214
1416504120868690687,214
1416504120888748756,217
1416504120913177925,209
1416504120934139071,210
1416504120955099515,214
1416504120978687437,211
1416504120999682159,212
1416504121023676878,212
1416504121044619823,214
1416504121065438821,216
1416504121089833506,213
1416504121110067610,214
1416504121134539640,215
1416504121155394217,210
1416504121175919151,207
1416504121200373242,214
1416504121220730585,215
1416504121241652336,213
1416504121265534029,215
1416504121286470298,214
1416504121310881827,211
1416504121331099243,208
1416504121351648716,215
1416504121376546601,215
1416504121396581337,219
1416504121417455884,218
1416504121442084457,209
1416504121462513598,212
1416504121486940912,211
1416504121507460613,215
1416504121528198453,215
1416504121552136503,215
1416504121572918458,214
1416504121593746352,216
1416504121619059302,214
1416504121638569756,212
1416504121663313487,210
1416504121683534577,209
1416504121704345883,212
1416504121728419821,216
1416504121748673048,210
1416504121773708856,213
1416504121794724059,215
1416504121814887813,215
1416504121838955092,215
1416504121859627859,214
1416504121880186338,211
1416504121904859293,213
1416504121925352875,213
1416504121949818937,214
1416504121970690780,210
1416504121990613694,210
1416504122015276186,214
1416504122035659660,211
1416504122056870132,213
1416504122080952370,214
1416504122101430751,214
1416504122125884611,212
1416504122147233742,209
1416504122167921881,211
1416504122191572007,208
1416504122211912592,215
1416504122232772769,214
1416504122256689712,213
1416504122277605921,213
1416504122301696587,212
1416504122322285835,210
1416504122343156486,211
1416504122367147467,215
1416504122387965573,216
1416504122410006536,210
1416504122433167846,210
1416504122457642588,210
1416504122477856395,210
1416504122500233079,215
1416504122522692790,214
1416504122543127443,215
1416504122563775093,210
1416504122588493517,210
1416504122609264041,216
1416504122633991770,213
1416504122653854212,216
1416504122675162409,215
1416504122698844521,214
1416504122719861882,218
1416504122740916069,212
1416504122764507605,216
1416504122785500663,214
1416504122810025573,214
1416504122829892239,214
1416504122850494287,212
1416504122875764390,209
1416504122895529411,212
1416504122916330063,209
1416504122940810322,214
1416504122961019895,215
1416504122985735497,214
1416504123006110510,214
1416504123027269279,215
1416504123051415251,219
1416504123071638129,214
1416504123096688384,211
1416504123117211357,212
1416504123137985600,211
1416504123162662118,211
1416504123182723440,215
1416504123202803991,214
1416504123227596593,216
1416504123248260219,211
1416504123272525712,213
1416504123293233854,214
1416504123314167227,211
1416504123338765408,214
1416504123358728571,215
1416504123379169260,215
1416504123403344914,218
1416504123423895088,210
1416504123448932054,209
1416504123469376479,213
1416504123490151834,211
1416504123514507125,211
1416504123534945556,210
1416504123555476202,219
1416504123579507864,212
1416504123600508610,214
1416504123624945420,214
1416504123645112317,214
1416504123666764199,211
1416504123690645009,210
1416504123711014030,216
1416504123731259559,215
1416504123755584549,210
1416504123776612141,210
1416504123800807634,209
1416504123821249624,210
1416504123841912935,214
1416504123867125027,214
1416504123887134226,218
1416504123911002363,215
1416504123931948111,215
1416504123952756730,215
1416504123977149891,215
1416504123997816505,215
1416504124018735851,215
1416504124042368097,212
1416504124063195653,213
1416504124087352097,212
1416504124108320159,214
1416504124130068348,214
1416504124152822557,214
1416504124173528238,210
1416504124194787174,214
1416504124218872778,217
1416504124239410851,215
1416504124263890969,213
1416504124284431282,211
1416504124306809062,210
1416504124329439841,215
1416504124350052868,214
1416504124374352803,214
1416504124395342684,217
1416504124415407124,210
1416504124440079202,211
1416504124460186138,211
1416504124484806654,211
1416504124505197588,210
1416504124525563972,215
1416504124550146913,223
1416504124570752829,214
1416504124595447414,209
1416504124615749587,211
1416504124636562251,211
1416504124660601606,213
1416504124681731454,214
1416504124701870267,215
1416504124726340794,215
1416504124747203973,217
1416504124771467400,215
1416504124791866493,214
1416504124812910166,211
1416504124836905341,212
1416504124858334311,211
1416504124878382238,211
1416504124902329439,211
1416504124923451340,210
1416504124947928767,214
1416504124968021460,214
1416504124989083329,210
1416504125013298638,211
1416504125034216120,210
1416504125054950653,213
1416504125079033641,213
1416504125099313654,214
1416504125123918611,216
1416504125144481117,214
1416504125165151520,215
1416504125189452849,215
1416504125211116982,220
1416504125234166710,216
1416504125254668084,210
1416504125275459060,210
1416504125299520369,211
1416504125320716483,211
1416504125340788138,215
1416504125365089807,214
1416504125386584046,212
1416504125411438874,210
1416504125431141764,213
1416504125451610720,215
1416504125475773955,210
1416504125496772040,210
1416504125517060948,215
1416504125541648179,215
1416504125562371511,215
1416504125586338234,217
1416504125606918337,213
1416504125627553451,215
1416504125651927961,214
1416504125672523253,213
1416504125693198877,215
1416504125717648265,219
1416504125738591025,212
1416504125762944436,213
1416504125783482218,215
1416504125803996401,214
1416504125828140594,215
1416504125848973880,214
1416504125872973971,214
1416504125893618845,219
1416504125915208615,209
1416504125939197145,211
1416504125960189071,209
1416504125980208553,211
1416504126004413463,216
1416504126025092259,214
1416504126049635295,210
1416504126070221306,211
