%time,field
1416504387516256762,137
1416504387537191147,130
1416504387557180201,127
1416504387582096337,128
1416504387602376956,127
1416504387627105147,132
1416504387647659952,132
1416504387667836175,133
1416504387692683350,136
1416504387713157117,130
1416504387733279267,131
1416504387758178971,127
1416504387778321828,127
1416504387803300651,131
1416504387824753250,131
1416504387844340472,133
1416504387868816217,133
1416504387889222010,131
1416504387909952613,133
1416504387934342292,131
1416504387954831639,126
1416504387979474131,129
1416504388000878110,128
1416504388020605110,128
1416504388044971951,127
1416504388065141168,127
1416504388089984945,128
1416504388110337908,127
1416504388131115323,127
1416504388155464650,132
1416504388175519303,133
1416504388196699715,125
1416504388220997957,127
1416504388241425674,128
1416504388265742212,127
1416504388286749202,132
1416504388307613183,131
1416504388331602364,132
1416504388352570716,131
1416504388372996494,127
1416504388396765015,132
1416504388417630875,131
1416504388442198627,131
1416504388462254978,133
1416504388484068961,128
1416504388507602761,131
1416504388528722000,132
1416504388549090047,129
1416504388573247590,128
1416504388593632009,132
1416504388618186411,130
1416504388638819253,133
1416504388660616894,133
1416504388683841503,137
1416504388704977104,131
1416504388728974008,128
1416504388749312508,128
1416504388773818921,127
1416504388794142608,128
1416504388814963446,133
1416504388839495487,135
1416504388859981968,128
1416504388880768268,123
1416504388905377915,126
1416504388925488684,132
1416504388949916288,133
1416504388970511039,127
1416504388991145144,127
1416504389015156220,137
1416504389035933163,132
1416504389057722536,128
1416504389081096774,132
1416504389101180548,132
1416504389126187394,131
1416504389146657908,128
1416504389166915335,128
1416504389191215486,125
1416504389211739541,128
1416504389233237548,127
1416504389257565477,128
1416504389277758122,125
1416504389302449625,128
1416504389322790615,128
1416504389343407225,132
1416504389367918460,126
1416504389388510108,134
1416504389412887865,132
1416504389433004801,131
1416504389453917614,129
1416504389477900667,128
1416504389498874642,132
1416504389519373250,136
1416504389543304670,127
1416504389564322588,126
1416504389588499942,127
1416504389609668237,127
1416504389629455701,135
1416504389654361643,130
1416504389674430624,137
1416504389695104242,132
1416504389720438911,128
1416504389740591085,129
1416504389765502713,129
1416504389785179301,129
1416504389806186762,127
1416504389830252176,128
1416504389851203710,130
1416504389871359917,127
1416504389896465924,127
1416504389916794557,131
1416504389940725491,131
1416504389961639896,127
1416504389981948619,130
1416504390006649763,136
1416504390026951305,128
1416504390051743646,124
1416504390072524799,131
1416504390092858899,132
1416504390117240815,128
1416504390137455408,129
1416504390157963975,128
1416504390182930115,131
1416504390203075272,126
1416504390227580252,128
1416504390248740905,131
1416504390269009753,128
1416504390293422603,127
1416504390313913724,132
1416504390335405532,134
1416504390358977388,130
1416504390379505378,127
1416504390403564598,127
1416504390424166515,131
1416504390445654048,127
1416504390469447852,128
1416504390489807605,132
1416504390511684766,129
1416504390534888906,127
1416504390555627040,129
1416504390579591625,128
1416504390600379995,128
1416504390621937241,128
1416504390645225354,129
1416504390666179549,131
1416504390690673925,129
1416504390711176252,130
1416504390735653423,130
1416504390756196878,132
1416504390777135728,125
1416504390800789896,130
1416504390821840855,127
1416504390842329265,128
1416504390866786126,126
1416504390887210580,128
1416504390911947468,126
1416504390932406244,132
1416504390953194924,131
1416504390977241245,131
1416504390997850348,140
1416504391018492882,127
1416504391042568354,132
1416504391063436499,126
1416504391087555960,134
1416504391108424797,131
1416504391129343547,127
1416504391153267522,129
1416504391173930945,133
1416504391194494487,126
1416504391218796241,127
1416504391239233761,127
1416504391264284427,128
1416504391284179673,131
1416504391305363864,128
1416504391329444257,128
1416504391349651680,126
1416504391374557423,131
1416504391394822723,131
1416504391415210284,128
1416504391439804817,128
1416504391460538437,128
1416504391481304195,128
1416504391505511010,136
1416504391526535098,130
1416504391550664197,127
1416504391571179848,128
1416504391592016462,136
1416504391616671697,133
1416504391636425537,130
1416504391657183909,128
1416504391681837055,132
1416504391702318364,131
1416504391726472138,129
1416504391746992054,127
1416504391768603187,127
1416504391792870434,132
1416504391812950966,132
1416504391833061211,129
1416504391857940407,129
1416504391878039117,128
1416504391902915950,133
1416504391923132238,131
1416504391944700920,129
1416504391969031445,128
1416504391993050068,128
1416504392013577676,131
1416504392033793749,130
1416504392054688931,132
1416504392079058649,136
1416504392099686390,133
1416504392120744435,127
1416504392145029767,127
1416504392164655894,132
1416504392189173935,128
1416504392210148479,127
1416504392230845056,131
1416504392255178297,131
1416504392275755317,131
1416504392297311997,131
1416504392320375857,136
1416504392341320826,129
1416504392365810281,127
1416504392385949685,132
1416504392406860046,127
1416504392430877291,131
1416504392451818762,132
1416504392473049599,129
1416504392497147472,132
1416504392517050455,127
1416504392541820576,127
