%time,field
1416503963046292310,331
1416503963066798682,330
1416503963086990929,330
1416503963111958182,330
1416503963132711411,330
1416503963156760899,331
1416503963177023964,329
1416503963197898784,333
1416503963222546512,330
1416503963243095574,332
1416503963263738650,335
1416503963289285976,331
1416503963307867571,330
1416503963332868194,335
1416503963353102308,329
1416503963374186733,330
1416503963398713938,330
1416503963418835211,330
1416503963439723817,328
1416503963464246046,328
1416503963484705576,331
1416503963509178238,327
1416503963529675367,330
1416503963550276687,328
1416503963574725656,331
1416503963595591330,328
1416503963615468766,331
1416503963640426537,330
1416503963660321317,333
1416503963685137061,330
1416503963705484772,329
1416503963726510078,331
1416503963750836112,328
1416503963771788308,332
1416503963796572912,329
1416503963816456188,330
1416503963837071869,334
1416503963861204911,329
1416503963881995280,330
1416503963902071686,331
1416503963926914632,331
1416503963947891248,331
1416503963972301829,331
1416503963992661767,332
1416503964013122951,331
1416503964037552905,330
1416503964057746001,330
1416503964078679131,330
1416503964102750799,330
1416503964123142773,334
1416503964148399261,331
1416503964168287979,330
1416503964189029831,327
1416503964213434739,330
1416503964234215271,330
1416503964254645379,329
1416503964279245860,330
1416503964300285884,331
1416503964324868430,333
1416503964344397692,332
1416503964365439786,327
1416503964389798139,329
1416503964410257623,332
1416503964434795932,330
1416503964455320801,331
1416503964476421999,326
1416503964500706770,328
1416503964520543629,328
1416503964541715723,329
1416503964565690271,330
1416503964586397251,333
1416503964610533150,329
1416503964631441878,332
1416503964652431958,331
1416503964676648605,332
1416503964697070093,328
1416503964718764134,328
1416503964741733154,330
1416503964762817960,328
1416503964787687085,332
1416503964807237470,329
1416503964829134897,334
1416503964852529075,328
1416503964872762176,331
1416503964897054645,330
1416503964917728139,333
1416503964938713149,331
1416503964963381564,329
1416503964983747414,330
1416503965008213193,333
1416503965028504321,330
1416503965048748447,330
1416503965074163759,330
1416503965094318247,330
1416503965118653663,332
1416503965139720519,329
1416503965159881341,332
1416503965184363820,326
1416503965204851774,331
1416503965224933863,329
1416503965249618099,331
1416503965270403502,331
1416503965294947340,331
1416503965315195937,331
1416503965335561308,333
1416503965360544436,331
1416503965380981409,329
1416503965401591279,328
1416503965425992860,328
1416503965446545189,329
1416503965471082167,331
1416503965491174973,330
1416503965512182527,331
1416503965536145077,326
1416503965557118060,332
1416503965577662532,329
1416503965602042067,332
1416503965622649662,331
1416503965646974885,332
1416503965667671779,333
1416503965688343379,329
1416503965712705267,329
1416503965732761057,328
1416503965753158574,330
1416503965778133067,329
1416503965798361070,332
1416503965823147597,330
1416503965843534894,332
1416503965864541357,326
1416503965888890364,332
1416503965908913514,330
1416503965933925207,331
1416503965953901512,331
1416503965975008934,331
1416503965999304906,334
1416503966019550019,328
1416503966040626095,329
1416503966064946778,329
1416503966085440089,334
1416503966109942861,330
1416503966130044370,331
1416503966150643552,329
1416503966175515369,332
1416503966196647606,329
1416503966216159134,328
1416503966241076142,331
1416503966261213937,331
1416503966285851518,330
1416503966306660845,330
1416503966327251256,330
1416503966351700908,328
1416503966372426242,331
1416503966392826667,329
1416503966417300958,332
1416503966437563005,330
1416503966462082392,329
1416503966482310046,330
1416503966504035474,333
1416503966527397088,329
1416503966548577987,328
1416503966572594005,328
1416503966593345370,330
1416503966614596548,330
1416503966637856427,331
1416503966658904740,331
1416503966680375586,332
1416503966703859748,330
1416503966724736372,330
1416503966748513623,331
1416503966769391616,332
1416503966790402935,336
1416503966814197376,328
1416503966835417508,335
1416503966859847237,328
1416503966879971558,329
1416503966900434411,331
1416503966925013512,331
1416503966945137647,331
1416503966969935139,330
1416503966990263181,331
1416503967011346814,336
1416503967035726570,329
1416503967055806585,331
1416503967077268165,330
1416503967100787025,329
1416503967121435632,328
1416503967145889419,329
1416503967166823351,329
1416503967187818128,329
1416503967211431584,330
1416503967231871228,332
1416503967256878696,328
1416503967277251750,330
1416503967297886255,330
1416503967322272947,330
1416503967342755788,332
1416503967364002957,328
1416503967387878923,329
1416503967408369012,327
1416503967432608400,332
1416503967452905452,331
1416503967473600219,332
1416503967498528382,331
1416503967519002986,332
1416503967539897561,326
1416503967563661833,328
1416503967584804114,331
1416503967608650307,331
1416503967629455970,330
1416503967649650263,330
1416503967674505417,332
1416503967695092305,331
1416503967716193267,332
1416503967740596306,330
1416503967760654832,331
1416503967785157296,330
1416503967805410884,329
1416503967826236894,330
1416503967850147267,332
1416503967870611386,329
1416503967895328647,330
1416503967916493685,330
1416503967936785875,332
1416503967961249667,329
1416503967981263897,328
1416503968001824952,333
1416503968026298947,331
1416503968047197751,332
1416503968071749708,329
1416503968092596870,329
1416503968113069159,330
1416503968136781803,332
1416503968157724247,331
1416503968178520725,333
1416503968202932563,329
1416503968222884969,330
1416503968247944826,331
1416503968268835878,328
1416503968288910871,329
1416503968313335713,329
1416503968333574037,331
1416503968354656963,332
1416503968379066042,329
1416503968399571522,330
1416503968423819043,330
1416503968444061415,330
1416503968465739816,329
1416503968489577128,331
1416503968509732468,335
1416503968534574316,330
1416503968555819796,330
1416503968575985380,329
1416503968600164827,330
1416503968620679562,330
1416503968641383675,334
1416503968665364073,330
1416503968686233696,332
1416503968710582531,322
1416503968731700568,330
1416503968751970252,331
1416503968776323187,330
1416503968796457620,331
1416503968820660045,331
1416503968841450910,330
1416503968862153404,331
1416503968887000069,329
1416503968907183387,330
1416503968931949354,330
1416503968952423947,330
1416503968972892577,331
1416503968996936918,330
1416503969017928759,335
1416503969038276099,328
1416503969062984099,331
1416503969083954701,328
1416503969108223341,331
1416503969128549192,332
1416503969149113679,331
1416503969173535280,330
1416503969194045274,332
1416503969218514663,330
1416503969239185847,331
1416503969259938831,329
1416503969284399341,331
1416503969304676557,332
1416503969325185438,328
1416503969349658576,331
1416503969370147717,330
1416503969394168731,333
1416503969415188729,330
1416503969435824315,331
1416503969460190307,330
1416503969480802123,330
1416503969501304233,331
1416503969525644235,334
1416503969546309590,329
1416503969570923943,329
1416503969591308252,334
1416503969612390157,330
1416503969636425588,330
1416503969656924602,332
1416503969677413893,330
1416503969701884175,328
1416503969722406381,329
1416503969746975421,329
1416503969767445169,328
1416503969788395841,331
1416503969812699214,331
1416503969832953989,331
1416503969857056969,332
1416503969877799935,332
1416503969898633868,329
1416503969922578137,331
1416503969943087750,328
1416503969964220385,332
1416503969988234893,330
1416503970009070710,329
1416503970033586064,332
1416503970054139110,328
1416503970074791867,329
1416503970099414218,333
1416503970119818021,331
1416503970140693914,331
1416503970164822997,331
1416503970185249431,340
1416503970209301465,330
1416503970229930814,328
1416503970250983658,329
1416503970276166133,330
1416503970295801189,334
1416503970316465929,331
1416503970340739705,329
1416503970365176560,331
1416503970385871959,326
1416503970406321099,331
1416503970428495901,329
1416503970451758496,332
1416503970471660898,331
1416503970496004552,330
1416503970516596216,330
1416503970537813778,331
1416503970561888042,330
1416503970582512239,329
1416503970604441088,331
1416503970628413000,330
1416503970648092813,329
1416503970672089150,332
1416503970693051694,331
1416503970714388311,327
1416503970738066342,332
1416503970758674538,328
1416503970783075327,330
1416503970804081104,330
1416503970824270587,330
1416503970848707758,330
1416503970869534054,332
1416503970893368188,335
