%time,field
1416503810557334767,560
1416503810577027570,561
1416503810598232778,567
1416503810622149260,562
1416503810642835342,561
1416503810663390473,565
1416503810687895443,564
1416503810708802171,561
1416503810733260996,561
1416503810753619241,569
1416503810774024357,561
1416503810797985039,560
1416503810818726723,560
1416503810839630674,561
1416503810864075337,565
1416503810885605773,560
1416503810909099196,565
1416503810929184057,567
1416503810951263737,561
1416503810974600695,564
1416503810995154819,560
1416503811016441828,562
1416503811040087025,564
1416503811061448568,563
1416503811085046326,561
1416503811105438518,555
1416503811130248240,563
1416503811150313581,561
1416503811174755338,561
1416503811195317540,562
1416503811216287318,561
1416503811237470359,561
1416503811261734879,567
1416503811281518181,561
1416503811306200578,562
1416503811326516340,562
1416503811347381691,564
1416503811371335507,560
1416503811392010895,562
1416503811416882361,564
1416503811437041630,562
1416503811457974557,559
1416503811482250860,562
1416503811502269793,561
1416503811523495896,560
1416503811548291785,560
1416503811568169275,562
1416503811592980333,566
1416503811613613171,565
1416503811634103821,559
1416503811658491801,563
1416503811678717525,563
1416503811699608833,561
1416503811724060708,564
1416503811744682981,563
1416503811769116479,563
1416503811789634686,554
1416503811810247142,559
1416503811834669324,561
1416503811854980698,562
1416503811879567042,560
1416503811899798751,560
1416503811920936552,561
1416503811945224996,566
1416503811965871163,561
1416503811985702854,559
1416503812010749447,561
1416503812031044940,560
1416503812055348839,564
1416503812076015573,565
1416503812097001921,561
1416503812121392431,564
1416503812141392314,563
1416503812162486472,562
1416503812186975115,561
1416503812207184968,561
1416503812231570563,561
1416503812252499826,564
1416503812273100621,564
1416503812296989455,565
1416503812317865272,558
1416503812338523852,559
1416503812363018830,560
1416503812383224204,560
1416503812408008246,562
1416503812428245356,563
1416503812448972066,561
1416503812473569942,563
1416503812493919401,564
1416503812518580756,563
1416503812539205239,565
1416503812559769525,564
1416503812584467708,564
1416503812605226721,564
1416503812625327102,570
1416503812649697998,563
1416503812670202334,562
1416503812694702202,563
1416503812715196676,561
1416503812735938540,561
1416503812760285973,560
1416503812780492509,564
1416503812801482635,567
1416503812825826550,559
1416503812846076781,559
1416503812870824977,560
1416503812891373598,561
1416503812912376198,564
1416503812936404017,563
1416503812957294021,579
1416503812978601597,563
1416503813001906949,561
1416503813022214093,565
1416503813046952833,563
1416503813067504170,563
1416503813088913872,561
1416503813112679307,564
1416503813132743726,569
1416503813153583983,557
1416503813177609416,559
1416503813198779936,564
1416503813223099131,563
1416503813243633224,563
1416503813268036055,561
1416503813288741719,560
1416503813309310912,561
1416503813333868832,559
1416503813353887187,562
1416503813378192083,560
1416503813399202020,563
1416503813419296412,565
