%time,field
1416504268397767555,139
1416504268418271774,142
1416504268443329404,139
1416504268463934338,140
1416504268487879935,139
1416504268508897760,143
1416504268529990794,143
1416504268554042833,144
1416504268574836830,143
1416504268594622092,144
1416504268619312162,144
1416504268639637978,142
1416504268664557517,145
1416504268685023341,143
1416504268705310745,140
1416504268730087260,140
1416504268750304786,145
1416504268770881769,146
1416504268795312619,148
1416504268816142394,142
1416504268840951486,142
1416504268860904362,144
1416504268881394692,143
1416504268905700465,143
1416504268926702218,144
1416504268947328861,138
1416504268971789260,143
1416504268992001694,138
1416504269017263008,137
1416504269036867495,144
1416504269058441329,144
1416504269082407293,145
1416504269102930411,142
1416504269127325292,148
1416504269147433340,145
1416504269168037758,144
1416504269192373656,144
1416504269213585572,143
1416504269234408251,140
1416504269258409875,142
1416504269278968885,143
1416504269303068156,138
1416504269323988309,138
1416504269344633684,136
1416504269369673656,144
1416504269389160281,144
1416504269410349855,144
1416504269434406880,144
1416504269454638853,146
1416504269479535897,143
1416504269500082052,143
1416504269520923828,144
1416504269545419818,144
1416504269565686335,139
1416504269586117635,140
1416504269610494229,139
1416504269631228215,140
1416504269655597838,142
1416504269676337217,139
1416504269697399261,140
1416504269721182508,141
1416504269741284545,140
1416504269765890624,144
1416504269786732490,149
1416504269810935266,142
1416504269831596111,143
1416504269852223290,138
1416504269873490172,140
1416504269897250381,139
1416504269917775505,145
1416504269942126325,144
1416504269962934254,142
1416504269984392822,142
1416504270008250790,140
1416504270028648490,143
1416504270050153363,144
1416504270074057992,144
1416504270093630347,141
1416504270118447614,149
1416504270138769792,144
1416504270159697868,143
1416504270183526546,140
1416504270204640954,139
1416504270229024113,139
1416504270249243739,146
1416504270270211049,139
1416504270294681706,150
1416504270315204413,139
1416504270339605012,143
1416504270360288534,144
1416504270380405522,141
1416504270404838113,144
1416504270425968948,144
1416504270449871994,144
1416504270470810700,146
1416504270491021520,137
1416504270515741312,139
1416504270536340448,146
1416504270557007312,144
1416504270581338638,143
1416504270602419601,143
1416504270626259078,150
1416504270646800247,142
1416504270667503058,143
1416504270691905626,140
1416504270712063336,143
1416504270733033001,146
1416504270757486585,142
1416504270777950023,144
1416504270802252539,147
1416504270822528364,138
1416504270843577548,140
1416504270868041740,143
1416504270888623943,145
1416504270908887959,143
1416504270933157175,141
1416504270954130288,149
1416504270978420356,144
1416504270999171155,144
1416504271019720994,144
1416504271043941665,145
1416504271065152662,145
1416504271089532714,139
1416504271109320546,144
1416504271129984774,151
1416504271154709688,143
1416504271175195221,143
1416504271195623911,143
1416504271220183625,139
1416504271241075072,145
1416504271265716191,144
1416504271285763907,153
1416504271306353436,146
1416504271330806138,143
1416504271351364576,138
1416504271371987150,132
1416504271396429503,144
1416504271417345537,145
1416504271441568913,143
1416504271461434763,144
1416504271482614825,143
1416504271506928241,143
1416504271527513349,143
1416504271548203446,145
1416504271572569381,144
1416504271593502724,144
1416504271618038754,145
1416504271638096413,143
1416504271658700796,143
1416504271682736863,139
1416504271703628301,139
1416504271728166406,143
1416504271748694140,145
1416504271769145356,140
1416504271793744584,144
1416504271814553760,141
1416504271837047332,142
1416504271858969968,140
1416504271879726585,144
1416504271904222890,145
1416504271924805914,144
1416504271945229803,149
1416504271969885104,142
1416504271990326968,142
1416504272010717792,139
1416504272035130182,139
1416504272055385243,141
1416504272080412356,144
1416504272100527440,144
1416504272122264058,146
1416504272146142057,141
1416504272166101434,144
1416504272190861085,147
1416504272211545164,144
1416504272231673081,145
1416504272256856859,144
1416504272276662397,149
1416504272301435795,147
1416504272321916422,144
1416504272342678787,141
1416504272367088191,145
1416504272387607105,143
1416504272412030220,145
1416504272433091944,144
1416504272452876183,147
1416504272477216856,143
1416504272498245008,143
1416504272518339831,143
1416504272543149562,146
1416504272563709864,144
1416504272587707284,147
1416504272608417241,143
1416504272629256591,147
1416504272653730806,144
1416504272673905646,143
1416504272694882432,145
1416504272719312447,144
1416504272739735368,143
1416504272764440347,143
1416504272785852153,140
1416504272805156761,138
1416504272829495073,143
1416504272850387418,144
1416504272871002791,140
1416504272894911209,141
1416504272915858293,141
1416504272940449478,140
1416504272961095681,144
1416504272981574900,143
1416504273005998440,142
1416504273026504014,139
1416504273050677648,135
1416504273071469225,144
1416504273092160945,144
1416504273116301840,140
1416504273137410110,145
1416504273157827940,143
1416504273181729517,144
1416504273202540423,144
1416504273227138113,144
1416504273247631799,145
1416504273268311673,144
1416504273292647204,143
1416504273313559655,143
1416504273333378177,146
1416504273358277661,145
1416504273378778669,143
1416504273402767925,138
1416504273423706645,145
1416504273444424244,139
1416504273468490059,140
1416504273489975694,139
1416504273509950064,144
1416504273534344539,143
1416504273554834563,144
1416504273579328306,143
1416504273599345887,140
1416504273620654247,144
1416504273644931696,141
1416504273665689442,145
1416504273690287257,144
1416504273710538228,141
1416504273730770944,139
1416504273755618044,144
1416504273776036601,143
1416504273797236994,146
1416504273820612866,142
1416504273841708081,136
1416504273866038630,139
1416504273886462006,144
1416504273906881498,144
1416504273931179737,143
1416504273951629185,140
1416504273972596935,142
1416504273997104636,145
1416504274017595514,143
1416504274041806039,140
1416504274062061487,140
1416504274083707890,141
1416504274107236442,144
1416504274128358423,144
1416504274153085947,138
1416504274173374729,142
1416504274194104065,144
1416504274218103750,144
1416504274238869754,145
1416504274263193789,143
1416504274283848861,145
1416504274304468613,144
1416504274328578438,143
1416504274349420429,144
1416504274373880743,139
1416504274393791886,140
1416504274414883666,143
1416504274438911087,145
1416504274459800097,143
1416504274480050241,144
1416504274505334924,144
1416504274525470529,144
1416504274550011826,143
1416504274570137990,144
1416504274591146032,144
1416504274615495971,139
1416504274636078244,139
1416504274656977224,143
1416504274682133720,144
1416504274701608828,143
1416504274725713647,146
1416504274746592081,142
1416504274767213884,140
1416504274791678952,142
1416504274811838547,141
1416504274833119216,139
1416504274858179364,140
1416504274877385789,139
1416504274901758560,149
1416504274922263928,144
1416504274943155702,139
1416504274967455316,139
1416504274987953834,143
1416504275010172038,139
1416504275033570627,139
1416504275053984207,144
1416504275077907599,143
1416504275098563152,144
1416504275119535679,147
1416504275143874923,142
1416504275164322832,143
1416504275188979190,140
1416504275209578691,141
1416504275230145108,139
1416504275254460112,139
1416504275275202122,140
1416504275295259976,139
1416504275319906206,139
1416504275340608936,145
1416504275365098326,143
1416504275385190683,146
1416504275405816885,144
1416504275430023704,146
1416504275451109388,148
1416504275471482625,139
1416504275496229791,139
1416504275516456482,143
1416504275540727813,144
1416504275561270145,144
1416504275581931867,140
1416504275606530088,139
1416504275626875895,144
1416504275647840494,143
1416504275672424237,142
1416504275692412591,143
1416504275717291882,140
1416504275737871313,140
1416504275759486260,141
1416504275782955814,144
1416504275803405992,143
1416504275827967636,144
1416504275848455314,143
1416504275870066257,145
1416504275892968992,143
1416504275914117046,140
1416504275934640335,138
1416504275959032524,149
1416504275979484441,143
1416504276003741094,143
1416504276024510445,144
1416504276045900214,144
1416504276069542061,144
1416504276089724287,144
1416504276114030131,147
1416504276135054516,142
1416504276155626800,143
1416504276179722227,146
1416504276200168682,144
1416504276225340814,144
1416504276245693265,145
1416504276266165554,143
1416504276290536896,145
1416504276310809677,139
1416504276331780841,143
1416504276356203078,141
1416504276376605453,141
1416504276401564126,145
1416504276421814076,146
1416504276442253294,144
1416504276466765475,140
1416504276487358221,143
1416504276511436419,145
1416504276532429036,139
1416504276553862152,139
1416504276577814494,144
1416504276597966748,142
1416504276618503297,141
1416504276643077167,140
1416504276663358512,139
1416504276687737873,144
1416504276708193609,143
1416504276729669071,144
1416504276753463275,148
1416504276774041097,145
1416504276794482721,144
1416504276819226317,138
1416504276839564531,139
1416504276864172630,142
1416504276884412522,145
1416504276905626313,144
1416504276929206219,141
1416504276950182740,145
1416504276970677990,138
1416504276995124307,138
1416504277015222533,145
1416504277040059981,144
1416504277060737807,144
1416504277080895135,144
1416504277105831271,140
1416504277126228615,138
1416504277150793410,139
1416504277171176802,143
1416504277191993391,142
1416504277216385605,142
1416504277236914973,140
1416504277257816057,144
1416504277281992859,147
1416504277302397063,138
1416504277326876109,142
1416504277347399443,141
1416504277367801718,143
1416504277391994851,144
1416504277412797507,144
1416504277433219917,144
1416504277458044216,146
1416504277478544569,143
1416504277503000222,141
1416504277523027567,140
1416504277543692086,145
1416504277568008995,143
1416504277588698881,140
1416504277609140625,142
1416504277634113275,138
1416504277654376800,139
1416504277679034350,145
1416504277699579709,143
1416504277722203507,144
1416504277744738529,145
1416504277765513678,144
1416504277789828021,149
1416504277810100482,142
1416504277831033885,141
1416504277855200237,141
