%time,field
1416504151130724909,203
1416504151155943042,199
1416504151176557187,200
1416504151197131145,201
1416504151221491718,200
1416504151242349179,201
1416504151262275701,197
1416504151287069164,205
1416504151307559378,198
1416504151331776656,199
1416504151352604011,203
1416504151373290071,200
1416504151397589280,199
1416504151417848491,200
1416504151442284329,200
1416504151463300279,200
1416504151483860436,202
1416504151508086039,198
1416504151528444148,202
1416504151550418700,200
1416504151573720444,200
1416504151594550558,200
1416504151618416495,201
1416504151639112089,198
1416504151660646579,201
1416504151684452435,199
1416504151704955423,199
1416504151725401446,196
1416504151749934069,197
1416504151770854914,200
1416504151794954640,204
1416504151815430768,199
1416504151835797677,198
1416504151860554538,199
1416504151880997389,199
1416504151905637139,199
1416504151925715646,200
1416504151946296776,200
1416504151971029922,200
1416504151991598233,199
1416504152015639102,202
1416504152036697849,199
1416504152057949828,199
1416504152082199495,199
1416504152101844318,200
1416504152126541679,201
1416504152146766527,198
1416504152167719569,199
1416504152192072988,201
1416504152212518383,200
1416504152232878347,200
1416504152257866341,200
1416504152278271202,199
1416504152302430664,201
1416504152323183698,198
1416504152343454480,200
1416504152367960242,195
1416504152388705478,200
1416504152409434143,200
1416504152434677681,199
1416504152453956736,201
1416504152478767539,197
1416504152499316811,200
1416504152519673037,199
1416504152543951874,201
1416504152564989548,200
1416504152585076619,200
1416504152610411063,198
1416504152630050996,204
1416504152654762759,198
1416504152675319248,199
1416504152696202272,203
1416504152720281934,200
1416504152741157591,201
1416504152766201301,200
1416504152786363026,202
1416504152806744593,194
1416504152831191858,202
1416504152851210869,198
1416504152871846382,202
1416504152896733608,199
1416504152916946814,200
1416504152941755673,197
1416504152962494801,201
1416504152982834554,198
1416504153007269049,203
1416504153027742500,196
1416504153047981460,198
1416504153072900147,200
1416504153093315997,198
1416504153117332721,200
1416504153138741561,199
1416504153159363764,199
1416504153183141177,200
1416504153203464812,200
1416504153224188891,197
1416504153248977573,199
1416504153269465512,200
1416504153293883783,205
1416504153315056281,200
1416504153335200771,199
1416504153359075824,200
1416504153379511709,199
1416504153404262927,200
1416504153424911275,199
1416504153445632221,200
1416504153469551048,203
1416504153490663036,198
1416504153511292716,200
1416504153535580819,199
1416504153555981380,199
1416504153580219170,200
1416504153600734836,200
1416504153621813238,203
1416504153646144244,200
1416504153666263091,199
1416504153687397248,200
1416504153711777281,199
1416504153732315694,200
1416504153756362385,198
1416504153777257707,200
1416504153798315928,201
1416504153822218719,198
1416504153843064588,201
1416504153863491223,199
1416504153887807265,201
1416504153908234997,200
1416504153933005298,199
1416504153953001389,202
1416504153978185571,199
1416504153998462337,199
1416504154019184251,202
1416504154043132655,199
1416504154064065131,200
1416504154088437691,200
1416504154108986151,199
1416504154129830628,201
1416504154154310987,199
1416504154174109098,200
1416504154195630493,199
1416504154219419786,199
1416504154239698241,199
1416504154264006049,200
1416504154285077159,198
1416504154305977783,204
1416504154330432844,198
1416504154350394145,199
1416504154370831354,200
1416504154395277335,197
1416504154416166323,199
1416504154440915145,201
1416504154460865781,200
1416504154482301507,197
1416504154506455778,199
1416504154526729100,199
1416504154547351829,200
1416504154571812103,200
1416504154592323730,199
1416504154616429887,199
1416504154637544450,204
1416504154658635997,201
1416504154682209992,199
1416504154702866914,200
1416504154727497544,199
1416504154747715360,201
1416504154768588011,199
1416504154792532030,204
1416504154813439629,198
1416504154834709510,198
1416504154858777945,199
1416504154879064079,198
1416504154903436303,200
1416504154923951644,199
1416504154944726225,201
1416504154968792937,199
1416504154989606548,199
1416504155010559827,200
1416504155034621347,199
1416504155055124861,200
1416504155079770008,199
1416504155100214649,199
1416504155120365028,205
1416504155144778661,197
1416504155165437657,199
1416504155187076844,200
1416504155211079456,199
1416504155230925410,201
1416504155255741901,201
1416504155276301197,200
1416504155296954951,204
1416504155321259893,198
1416504155341521333,200
1416504155366006984,201
1416504155386904636,196
1416504155407131158,200
1416504155431828995,201
1416504155452064159,198
1416504155472670363,200
1416504155497491389,198
1416504155517613699,200
1416504155542133623,199
1416504155563974782,199
1416504155584384253,199
1416504155608002680,199
1416504155628592429,208
1416504155649593204,200
1416504155673809025,198
1416504155694499998,200
1416504155718596498,199
1416504155738804731,200
1416504155760221390,200
1416504155784081228,200
1416504155804644764,201
1416504155826046974,198
1416504155850298770,198
1416504155870210328,199
1416504155894342413,199
1416504155915154316,199
1416504155939424684,200
1416504155960168658,202
1416504155980525711,200
1416504156005141837,200
1416504156025397951,200
1416504156050483205,200
1416504156070856995,199
1416504156091314190,199
1416504156115741684,199
1416504156136374075,205
1416504156156897885,199
1416504156181396120,198
1416504156201467249,198
1416504156226413664,202
1416504156246614688,198
1416504156267452304,199
1416504156291424707,200
1416504156312017594,204
1416504156332524144,195
1416504156357565259,199
1416504156378385967,199
1416504156402943260,199
1416504156423106754,201
1416504156443740553,199
1416504156468214673,198
1416504156487974267,198
1416504156509186467,199
1416504156533559272,200
1416504156554600469,201
1416504156578118523,200
1416504156599165088,197
1416504156619757694,200
1416504156643936946,200
1416504156664387680,192
1416504156684877287,195
1416504156709303008,199
1416504156729954327,197
1416504156754974724,199
1416504156775088696,200
1416504156795690793,205
1416504156820416318,201
1416504156840955793,198
1416504156865542824,200
1416504156885842105,197
1416504156906901990,200
1416504156930870069,199
1416504156951388777,200
1416504156971918137,204
1416504156996468758,197
1416504157017022190,198
1416504157041909652,199
1416504157061479946,200
1416504157082029710,197
1416504157106882443,201
1416504157127075674,200
1416504157147915094,201
1416504157172438235,199
1416504157193088111,200
1416504157217935411,199
1416504157238058303,200
1416504157259344295,199
1416504157283239328,198
1416504157303689325,205
1416504157324351695,199
1416504157348661492,201
1416504157369207207,198
1416504157394040085,200
1416504157414220011,199
1416504157435224655,197
1416504157459235957,199
1416504157479300401,200
1416504157504233917,198
1416504157524597980,199
1416504157545599763,198
1416504157570190141,199
1416504157590388910,197
1416504157611432392,202
1416504157635331534,201
1416504157655798872,198
1416504157680415539,201
1416504157700944566,199
1416504157722818966,200
1416504157746267127,199
1416504157766307682,199
1416504157788605511,200
1416504157811468782,202
1416504157832025316,197
1416504157856597638,199
1416504157876863814,200
1416504157901105203,200
1416504157922339512,201
1416504157942158816,201
1416504157967241690,201
1416504157987530247,194
1416504158008219032,198
1416504158033004602,199
1416504158052795276,200
1416504158077518711,200
1416504158098258928,200
1416504158118468264,199
1416504158143177687,205
1416504158163682759,200
1416504158188177922,198
1416504158208223203,200
1416504158229288309,198
1416504158253700489,199
1416504158274319309,199
1416504158294799405,199
1416504158319330860,195
1416504158339837075,198
1416504158364417339,198
1416504158384799391,199
1416504158404874742,201
1416504158429762933,199
1416504158450313166,200
1416504158470921735,200
1416504158495406307,200
1416504158515533253,199
1416504158540284170,199
1416504158560619158,196
1416504158581308093,200
1416504158605375466,199
1416504158626132203,198
1416504158647171877,203
1416504158671201745,199
1416504158692093273,201
1416504158716369530,198
1416504158736714771,200
1416504158757655179,200
1416504158782141908,201
1416504158802431693,201
1416504158827082794,203
1416504158847763509,199
1416504158867881525,199
1416504158892493131,198
1416504158913145257,199
1416504158933870990,204
1416504158958315432,200
1416504158978464313,201
1416504159003137298,198
1416504159023768131,199
1416504159044187169,199
1416504159068919464,200
1416504159089060376,198
1416504159109807126,201
1416504159134510896,205
1416504159155047130,201
1416504159179235051,199
1416504159199829446,195
1416504159220415703,201
1416504159244457017,200
1416504159265079000,201
1416504159285738176,200
1416504159310045614,206
1416504159331081419,193
1416504159355298953,197
1416504159375998676,197
1416504159396734476,199
1416504159421116778,199
1416504159441790463,200
1416504159465708538,199
1416504159486192683,205
1416504159508167020,201
1416504159531730111,199
1416504159552213248,201
1416504159573344855,199
1416504159596985576,200
1416504159618643743,201
1416504159642643533,202
1416504159662355017,198
1416504159683665575,200
1416504159707527072,199
1416504159727991182,200
1416504159749438093,200
1416504159773300603,199
1416504159794524729,200
1416504159819185607,204
1416504159838846487,198
1416504159862836806,199
1416504159883782818,199
1416504159904443523,199
1416504159928875613,200
1416504159949425727,198
1416504159970355286,200
1416504159994642558,198
1416504160014650144,198
1416504160039376455,200
1416504160059834306,198
1416504160080179797,201
1416504160104984716,198
1416504160125566668,202
1416504160150045012,200
1416504160170772208,197
1416504160191133946,198
1416504160215589093,198
1416504160236198938,199
1416504160256775929,199
1416504160280626551,201
1416504160301639570,198
1416504160326176396,201
1416504160347010149,200
1416504160367303817,199
1416504160391730635,199
1416504160412325867,202
1416504160432835124,203
1416504160456836809,200
1416504160477791841,203
1416504160501866090,200
1416504160523007324,199
1416504160543518205,193
1416504160567677316,200
1416504160588407418,199
1416504160608490009,201
1416504160633426250,200
1416504160653904056,203
1416504160678426220,199
1416504160699114959,199
1416504160719089575,199
1416504160743986828,199
1416504160764471871,200
1416504160788679291,199
1416504160809630505,201
1416504160830144708,203
1416504160854504314,200
1416504160874984429,199
1416504160895663587,200
1416504160920046961,200
1416504160940645260,200
1416504160965121495,200
1416504160985809145,206
1416504161006268772,198
1416504161030558892,199
1416504161050969589,199
1416504161071781731,200
1416504161096170181,200
1416504161116336551,201
1416504161141259203,201
1416504161161843029,199
1416504161182388312,199
1416504161206707657,199
1416504161226898247,198
1416504161247519307,199
1416504161272350927,199
1416504161292423164,201
1416504161317053378,198
