%time,field
1416503885367519847,421
1416503885388771231,419
1416503885408872992,420
1416503885433691200,422
1416503885453858492,417
1416503885478480166,417
1416503885499229758,418
1416503885519439571,423
1416503885544221715,418
1416503885564397862,420
1416503885585398863,420
1416503885609325117,419
1416503885630256390,416
1416503885655243487,419
1416503885674817831,418
1416503885695941099,420
1416503885719865760,418
1416503885741117188,419
1416503885761502955,423
1416503885785435117,417
1416503885807059396,420
1416503885830533834,421
1416503885852015802,419
1416503885872828566,420
1416503885896595574,419
1416503885917074668,421
1416503885941375275,422
1416503885962079248,417
1416503885983441057,417
1416503886007077905,418
1416503886028457228,419
1416503886048270192,419
1416503886072247727,418
1416503886092723528,420
1416503886117519879,421
1416503886137819290,419
1416503886162650394,419
1416503886182955734,419
1416503886203967705,419
1416503886227774649,420
1416503886248438726,419
1416503886269063530,423
1416503886293783086,413
1416503886313883447,417
1416503886338334259,418
1416503886359298633,418
1416503886380070539,419
1416503886403897559,419
1416503886424523881,420
1416503886448934462,424
1416503886469456683,417
1416503886490522000,419
1416503886514870766,423
1416503886535131846,418
1416503886556434626,418
1416503886580040113,418
1416503886600993561,417
1416503886625423546,419
1416503886645985458,416
1416503886666581606,421
1416503886690969967,418
1416503886711600449,419
1416503886732812047,418
1416503886756917377,419
1416503886777047349,423
1416503886801615858,416
1416503886822065495,418
1416503886842270516,418
1416503886867033336,419
1416503886887653626,419
1416503886909052102,420
1416503886933092600,418
1416503886953248431,421
1416503886977783374,418
1416503886998202723,420
1416503887018349148,418
1416503887043285264,418
1416503887063795859,419
1416503887085058413,418
1416503887108958077,426
1416503887129428069,422
1416503887153832762,418
1416503887174382476,418
1416503887195065126,419
1416503887219006374,418
1416503887239919979,421
1416503887264469468,418
1416503887284575626,423
1416503887305595686,416
1416503887330006101,417
1416503887350520751,420
1416503887371129498,419
1416503887395533710,418
1416503887415627425,420
1416503887440189900,419
1416503887460677073,422
1416503887481338820,419
1416503887506096498,417
1416503887526643310,418
1416503887547310088,418
1416503887571822240,418
1416503887592187846,420
1416503887616791660,420
1416503887636967337,417
1416503887658552696,417
1416503887682163420,418
1416503887702712818,419
1416503887724975223,421
1416503887747934611,419
1416503887768314920,420
1416503887792851758,422
1416503887813332881,420
1416503887834419226,417
1416503887858548114,418
1416503887878569680,419
1416503887902890568,420
1416503887924251951,418
1416503887945050669,420
1416503887968808882,419
1416503887989453686,416
1416503888011085712,419
1416503888034429797,418
1416503888054607242,421
1416503888079562938,418
1416503888100232583,418
1416503888125050973,419
1416503888144936974,413
1416503888165418282,417
1416503888190030761,417
1416503888210542373,419
1416503888230667194,418
1416503888255578673,419
1416503888277157044,418
1416503888301600004,421
1416503888321073923,417
1416503888341822092,418
1416503888365826078,418
1416503888386297675,418
1416503888407157772,419
1416503888431665104,418
1416503888451853136,420
1416503888477056499,422
1416503888496836208,419
1416503888517356615,419
1416503888542298109,425
1416503888562385761,418
1416503888587168856,420
1416503888607795958,419
1416503888628671034,421
1416503888653049128,418
1416503888673415006,417
1416503888693509553,419
1416503888718334663,419
1416503888738945230,419
1416503888763030664,418
1416503888783545348,419
1416503888805006137,423
1416503888828271413,420
1416503888849733313,417
1416503888869903467,418
1416503888894531355,418
1416503888915063304,419
1416503888940276884,419
1416503888959985427,419
1416503888980812093,423
1416503889005028409,416
1416503889025298870,420
1416503889046164083,418
1416503889070539740,419
1416503889091077307,418
1416503889115700620,421
1416503889136226665,418
1416503889157212494,421
1416503889180856576,417
1416503889201138410,418
1416503889226223938,418
1416503889246492620,419
1416503889267373665,420
1416503889292171713,420
1416503889312664904,419
1416503889332603478,416
1416503889357285659,420
1416503889377385469,418
1416503889402333302,420
1416503889422886809,420
1416503889444203586,421
1416503889467481471,418
1416503889487929890,422
1416503889509110478,416
1416503889533357434,418
1416503889553944487,421
1416503889578760115,420
1416503889598988396,421
1416503889619851655,417
1416503889644491911,419
1416503889664606820,417
1416503889685127131,418
1416503889709268403,422
1416503889729542723,419
1416503889754577964,418
1416503889775076101,418
1416503889797392488,419
1416503889820481620,423
1416503889840374061,418
1416503889865165082,417
1416503889885723135,419
1416503889906379320,419
1416503889930308525,419
1416503889950857207,419
1416503889972894633,420
1416503889996359354,421
1416503890016468760,419
1416503890041277047,419
1416503890061787983,418
1416503890086007211,418
1416503890106464450,418
1416503890127412285,420
1416503890151413714,420
1416503890173606210,420
1416503890192516990,418
1416503890217111158,419
1416503890237677800,418
1416503890262136610,419
1416503890282455145,420
1416503890303534078,420
1416503890328044269,422
1416503890348249523,416
1416503890369075442,419
1416503890393555030,418
1416503890413999936,419
1416503890438493104,419
1416503890459019139,419
1416503890479646895,417
1416503890504092655,422
1416503890524310091,417
1416503890549344436,419
1416503890569162231,418
1416503890590214278,418
1416503890614648297,420
1416503890635147020,418
1416503890655761395,421
1416503890679950349,419
1416503890700949742,422
1416503890724974040,417
1416503890745666309,418
1416503890765881858,419
1416503890790664913,419
1416503890811300504,417
1416503890831499830,425
1416503890856415725,416
1416503890876559524,417
1416503890901226606,420
1416503890921847316,419
1416503890942564349,419
1416503890966509986,421
1416503890987160098,419
1416503891008011815,422
1416503891032778393,416
1416503891053089676,418
1416503891077343673,418
1416503891097911888,418
1416503891117966305,420
1416503891142908332,418
1416503891163518064,419
1416503891188750430,419
1416503891208367233,417
1416503891229056194,418
1416503891253070330,419
1416503891274181836,418
1416503891294792914,420
1416503891319100707,419
1416503891339843940,425
1416503891364688535,418
1416503891384810919,418
1416503891404959142,417
1416503891429214788,420
1416503891450190031,418
1416503891470691305,420
1416503891495250934,418
1416503891516019644,421
1416503891540579448,416
1416503891560798553,419
1416503891581488058,422
1416503891605332171,419
1416503891626386162,419
1416503891647193615,418
1416503891671433514,418
1416503891692394414,421
1416503891716801051,419
1416503891736674613,418
1416503891757435054,422
1416503891781948874,418
1416503891802526626,419
1416503891826989401,418
1416503891847444930,425
1416503891868810107,416
1416503891892995283,417
1416503891913096290,419
1416503891936990561,418
1416503891958236983,420
1416503891978665252,418
1416503892003184184,420
1416503892023622535,421
1416503892048149184,421
1416503892068249460,417
1416503892089256083,419
1416503892113593634,418
1416503892134197505,419
1416503892154354579,419
1416503892179354491,419
1416503892199469374,418
1416503892223814732,418
1416503892244527060,420
1416503892265363283,417
1416503892289309552,419
1416503892310318380,418
1416503892330882747,419
1416503892355456714,423
1416503892375582362,416
1416503892400086304,418
1416503892421062484,418
1416503892441516351,418
1416503892465890179,418
1416503892486434675,419
1416503892510869375,419
1416503892531091648,419
1416503892552036341,417
1416503892576530747,419
1416503892596679152,418
1416503892617008101,418
1416503892642085312,419
1416503892662325088,418
1416503892686862001,424
1416503892707674715,422
1416503892728263302,417
1416503892752555064,417
1416503892772962553,420
1416503892793388784,419
1416503892817681513,419
1416503892838206957,418
1416503892862978436,419
1416503892883817445,418
1416503892903991703,417
1416503892928751566,418
1416503892948766082,418
1416503892969446968,421
1416503892993981138,416
1416503893014723910,420
1416503893039305498,424
1416503893060183150,419
1416503893080128780,419
1416503893104834936,420
1416503893125396150,418
1416503893145978904,421
1416503893169946687,418
1416503893190735080,419
1416503893215022719,414
1416503893235944841,418
1416503893256611420,418
1416503893280939905,418
1416503893301420792,419
1416503893325916036,419
1416503893346183510,420
1416503893367093810,423
1416503893391530350,421
1416503893412714446,417
1416503893432748873,418
1416503893457158025,418
1416503893477176661,419
1416503893502010165,419
1416503893522416930,418
1416503893543510826,412
1416503893567294221,416
1416503893588552190,420
1416503893608869813,418
1416503893632849884,420
1416503893653752918,418
1416503893678194449,419
1416503893698707800,418
1416503893719924700,421
1416503893743684312,418
1416503893764991667,417
1416503893785345201,420
1416503893809320146,418
1416503893829855190,419
1416503893854453121,421
1416503893874710958,420
1416503893895575899,417
1416503893919955097,420
1416503893940817394,418
1416503893965070207,419
1416503893985436941,419
1416503894009546641,420
1416503894030473003,418
1416503894050634712,422
1416503894075503898,417
1416503894096080878,417
1416503894116491256,418
1416503894140668889,420
1416503894161587243,419
1416503894186006539,421
