%time,field
1416504195745293247,185
1416504195770211864,178
1416504195790053919,180
1416504195811088126,182
1416504195835399442,180
1416504195856033762,180
1416504195880506776,179
1416504195900955301,179
1416504195921945536,181
1416504195945655304,178
1416504195966092157,179
1416504195987214243,179
1416504196011668057,178
1416504196032228059,180
1416504196056743167,180
1416504196077233185,184
1416504196098343364,179
1416504196122378584,181
1416504196142773306,177
1416504196163339032,180
1416504196187846502,179
1416504196208366699,181
1416504196232897658,181
1416504196253367316,185
1416504196274400565,178
1416504196298736787,180
1416504196318909552,183
1416504196339478489,178
1416504196363902501,180
1416504196385001729,179
1416504196408934308,182
1416504196429149799,178
1416504196449691179,183
1416504196474538504,180
1416504196495010808,181
1416504196519176885,184
1416504196539873115,180
1416504196560306656,178
1416504196584664207,183
1416504196605307768,179
1416504196626724647,180
1416504196650687679,181
1416504196670791933,177
1416504196695875058,180
1416504196716233042,179
1416504196736416461,186
1416504196760539556,183
1416504196781694250,179
1416504196802482990,180
1416504196826572053,179
1416504196846835017,180
1416504196871748853,180
1416504196891952688,181
1416504196913731652,181
1416504196937193435,180
1416504196957525163,179
1416504196978489487,179
1416504197002764465,180
1416504197023309458,180
1416504197047786310,176
1416504197067917515,179
1416504197088778529,183
1416504197114339331,178
1416504197133544433,179
1416504197158452883,180
1416504197178786051,180
1416504197200313474,180
1416504197223972653,181
1416504197244341712,182
1416504197268962354,181
1416504197289167162,179
1416504197310164530,180
1416504197334310611,180
1416504197354996073,179
1416504197379537465,180
1416504197399860150,179
1416504197420777170,180
1416504197445057141,179
1416504197466037495,180
1416504197486155917,179
1416504197510243546,182
1416504197530820060,181
1416504197555658486,180
1416504197576278499,181
1416504197596349342,173
1416504197620900296,180
1416504197642868915,180
1416504197661971305,179
1416504197686737346,185
1416504197706859977,180
1416504197731736820,180
1416504197752405227,181
1416504197772918067,179
1416504197797380726,181
1416504197818315548,179
1416504197842014832,180
1416504197862538827,181
1416504197883497513,179
1416504197907671157,182
1416504197928568594,184
1416504197949116568,177
1416504197973025608,179
1416504197994392082,180
1416504198018702958,181
1416504198038986729,180
1416504198059644547,179
1416504198083981366,181
1416504198104245062,179
1416504198125074088,180
1416504198149668070,179
1416504198170096955,180
1416504198194554217,180
1416504198215158469,182
1416504198235734903,184
1416504198260091958,180
