%time,field
1416503926013129907,367
1416503926033889778,368
1416503926058456785,368
1416503926079019042,363
1416503926100361763,366
1416503926124446741,366
1416503926144780871,367
1416503926169102401,367
1416503926189409981,367
1416503926210216301,367
1416503926234614469,368
1416503926255200359,368
1416503926279646942,366
1416503926300400984,367
1416503926320837872,367
1416503926345193734,367
1416503926365723212,369
1416503926386280237,370
1416503926410370291,364
1416503926431241279,364
1416503926455410954,367
1416503926476468017,367
1416503926497066226,369
1416503926521357902,367
1416503926541860098,368
1416503926562644363,370
1416503926586846462,366
1416503926607457941,365
1416503926631897067,367
1416503926652663516,368
1416503926672712360,368
1416503926697474365,365
1416503926717467266,371
1416503926738468321,369
1416503926762768118,367
1416503926783683558,367
1416503926807524579,366
1416503926828918570,369
1416503926849223800,368
1416503926873548842,368
1416503926894055980,371
1416503926918543385,364
1416503926939206835,366
1416503926959770082,366
1416503926983833690,367
1416503927004314874,367
1416503927025116263,368
1416503927049183110,368
1416503927070069461,366
1416503927094725544,363
1416503927115302930,368
1416503927136659377,367
1416503927159850320,367
1416503927180346769,365
1416503927201347859,364
1416503927225812172,374
1416503927246145305,369
1416503927270363199,364
1416503927291506809,367
1416503927311842703,370
1416503927336392835,366
1416503927356944092,367
1416503927378493641,367
1416503927401906031,368
1416503927422367700,363
1416503927446947504,369
1416503927467246615,367
1416503927492159424,367
1416503927512049959,366
1416503927533003197,368
1416503927557302902,368
1416503927577958782,374
1416503927602466097,368
1416503927622971289,366
1416503927643283706,367
1416503927668452500,369
1416503927688175305,367
1416503927709164514,369
1416503927733160622,368
1416503927754241473,368
1416503927778619330,364
1416503927798773934,369
1416503927819571008,367
1416503927844500550,368
1416503927864784055,367
1416503927885153656,368
1416503927909837601,370
1416503927930151476,368
1416503927954754137,366
1416503927975427070,367
1416503927995641013,364
1416503928020831065,368
1416503928040524629,366
1416503928061394764,366
1416503928085429879,370
1416503928106067517,364
1416503928130883757,366
1416503928151465408,367
1416503928172669128,368
1416503928196877717,367
1416503928216655005,368
1416503928241482732,373
1416503928261672440,363
1416503928282264915,364
1416503928306569722,365
1416503928327544078,367
1416503928347814438,371
1416503928372249931,368
1416503928392652636,368
1416503928417623412,368
1416503928438186336,365
1416503928458384890,370
1416503928482662894,367
1416503928503626038,368
1416503928524566373,366
1416503928548335536,368
1416503928569224233,368
1416503928593745595,371
1416503928614144622,367
1416503928634450053,367
1416503928658823219,365
1416503928679831416,367
1416503928700727044,368
1416503928724878758,368
1416503928745315065,363
1416503928769914905,359
1416503928790039601,367
1416503928810758322,365
1416503928834942599,366
1416503928855552791,362
1416503928880386632,369
1416503928900869358,367
1416503928921598343,370
1416503928946350217,368
1416503928966217656,367
1416503928986769088,368
1416503929011863047,365
1416503929032021384,366
1416503929056164635,366
1416503929076659193,367
1416503929097602750,369
1416503929121600811,364
1416503929142431341,365
1416503929163758000,366
1416503929188639603,368
1416503929208291573,370
1416503929232190254,369
1416503929253139563,368
1416503929274070566,364
1416503929298181142,366
1416503929318780724,373
1416503929339413225,367
1416503929364277158,367
1416503929384354402,370
1416503929408423108,368
1416503929429058556,369
1416503929453748931,365
1416503929474320629,368
1416503929494619756,367
1416503929519390553,368
1416503929539859834,365
1416503929564058731,368
1416503929584880030,366
1416503929605214070,369
1416503929629406080,365
1416503929650424661,366
1416503929670733785,366
1416503929695509759,366
1416503929716467608,367
1416503929740687907,365
1416503929760991348,368
1416503929781385314,365
1416503929805706863,368
1416503929826170901,366
1416503929847105118,367
1416503929871327147,367
1416503929892580399,367
1416503929916893284,367
1416503929937072293,369
1416503929957440626,366
1416503929982237542,364
1416503930002670787,367
1416503930023244445,368
1416503930047706197,368
1416503930067797407,367
1416503930092949392,367
1416503930113159562,364
1416503930133864963,364
1416503930158279056,367
1416503930178787007,367
1416503930202937203,368
1416503930223796934,368
1416503930244916443,369
1416503930268532003,371
1416503930288983409,368
1416503930310001689,366
1416503930334078788,371
1416503930354245606,367
1416503930379438123,365
1416503930399899839,367
1416503930420232084,368
1416503930445265667,363
