%time,field
1416503811437041630,543
1416503811457974557,545
1416503811482250860,544
1416503811502269793,543
1416503811523495896,545
1416503811548291785,543
1416503811568169275,545
1416503811592980333,550
1416503811613613171,546
1416503811634103821,543
1416503811658491801,543
1416503811678717525,545
1416503811699608833,545
1416503811724060708,544
1416503811744682981,544
1416503811769116479,544
1416503811789634686,545
1416503811810247142,544
1416503811834669324,544
1416503811854980698,542
1416503811879567042,543
1416503811899798751,543
1416503811920936552,545
1416503811945224996,544
1416503811965871163,541
1416503811985702854,542
1416503812010749447,544
1416503812031044940,544
1416503812055348839,541
1416503812076015573,547
1416503812097001921,543
1416503812121392431,548
1416503812141392314,544
1416503812162486472,543
1416503812186975115,545
1416503812207184968,541
1416503812231570563,542
1416503812252499826,543
1416503812273100621,543
1416503812296989455,545
1416503812317865272,544
1416503812338523852,545
1416503812363018830,543
1416503812383224204,543
1416503812408008246,544
1416503812428245356,544
1416503812448972066,541
1416503812473569942,547
1416503812493919401,543
1416503812518580756,543
1416503812539205239,544
1416503812559769525,544
1416503812584467708,544
1416503812605226721,545
1416503812625327102,544
1416503812649697998,545
1416503812670202334,546
1416503812694702202,543
1416503812715196676,543
1416503812735938540,544
1416503812760285973,544
1416503812780492509,547
1416503812801482635,541
1416503812825826550,545
1416503812846076781,544
1416503812870824977,544
1416503812891373598,544
1416503812912376198,545
1416503812936404017,543
1416503812957294021,539
1416503812978601597,545
1416503813001906949,545
1416503813022214093,544
1416503813046952833,541
1416503813067504170,544
1416503813088913872,543
1416503813112679307,545
1416503813132743726,544
1416503813153583983,543
1416503813177609416,543
1416503813198779936,543
1416503813223099131,544
1416503813243633224,544
1416503813268036055,547
1416503813288741719,542
1416503813309310912,545
1416503813333868832,544
1416503813353887187,545
1416503813378192083,547
1416503813399202020,541
1416503813419296412,543
