%time,field
1416503846680900174,471
1416503846704992817,468
1416503846725331631,472
1416503846749788883,472
1416503846770531889,475
1416503846795106301,471
1416503846815264212,472
1416503846837369215,471
1416503846860870035,476
1416503846881286937,474
1416503846901653396,470
1416503846926072166,471
1416503846946432160,472
1416503846971251677,472
1416503846991401911,472
1416503847012617084,469
1416503847036656673,473
1416503847056834775,471
1416503847077790317,471
1416503847102238364,472
1416503847122357321,474
1416503847147418191,470
1416503847167609342,471
1416503847188969954,477
1416503847213457934,472
1416503847233532897,475
1416503847253704509,470
1416503847278462668,474
1416503847299051195,471
1416503847323554456,472
1416503847343755460,472
1416503847365036886,473
1416503847389096226,470
1416503847409185226,472
1416503847430419335,472
1416503847454395703,471
1416503847475324099,472
1416503847499583162,470
1416503847520316998,472
1416503847541431241,471
1416503847565506527,472
1416503847585684614,468
1416503847610223641,469
1416503847630678835,470
1416503847651337942,472
1416503847675789501,471
1416503847696394194,472
1416503847717297289,473
1416503847740903206,471
1416503847762245932,472
1416503847786397732,472
1416503847806584064,472
1416503847826845938,478
1416503847851922605,469
1416503847872022518,471
1416503847893310645,472
1416503847917388392,472
1416503847937942571,471
1416503847962455955,469
1416503847982974508,471
1416503848003649095,474
1416503848028054949,472
1416503848048621572,476
1416503848068798797,473
1416503848093329681,471
1416503848114058450,471
1416503848138151532,471
1416503848158826800,471
1416503848183186476,473
1416503848205212453,469
1416503848224294217,471
1416503848248950980,473
1416503848269590974,467
1416503848290389506,473
1416503848314638957,473
1416503848334883921,471
1416503848356289889,473
1416503848380662374,471
1416503848400875395,472
1416503848424972315,475
1416503848445632183,470
1416503848467072971,471
1416503848490780905,471
1416503848511258776,472
1416503848532657478,473
1416503848557060638,469
1416503848576633378,473
1416503848601154249,472
1416503848621713900,472
1416503848643168945,472
1416503848666923905,473
1416503848687064021,470
1416503848711864563,471
1416503848733004537,471
1416503848753071847,472
1416503848777506197,473
1416503848797752194,470
1416503848822209676,474
1416503848842721383,471
1416503848863401748,477
1416503848888039433,472
1416503848908469305,473
1416503848932665977,471
1416503848953223498,472
1416503848974202861,471
1416503848998651698,474
1416503849019078936,472
1416503849039092367,471
1416503849064231850,472
1416503849085110820,473
1416503849109387383,472
1416503849129774127,472
1416503849150181078,466
1416503849174913748,470
1416503849195319090,472
1416503849215537283,471
1416503849239769850,472
1416503849261149680,473
1416503849285605714,468
1416503849305692101,472
1416503849326242307,471
1416503849350695465,472
1416503849371407667,474
1416503849392071118,471
1416503849415985791,471
1416503849436972785,472
1416503849461564482,467
1416503849481489119,471
1416503849502641694,469
1416503849526659954,470
1416503849547590086,472
1416503849571647743,472
1416503849592616341,472
1416503849613721313,476
1416503849637465554,470
1416503849657744048,471
1416503849678478946,471
1416503849703191462,471
1416503849723676273,480
1416503849747821638,470
1416503849768765921,471
1416503849789542003,473
1416503849813338322,472
1416503849834357990,472
1416503849854871321,468
1416503849878878143,473
1416503849899867433,471
1416503849924638911,472
1416503849944896704,473
1416503849965387614,474
1416503849989430322,471
1416503850010344561,471
1416503850030955664,480
1416503850055342491,471
1416503850076007186,472
1416503850101138870,469
1416503850121130901,473
1416503850141538948,471
1416503850165967114,473
1416503850186530729,471
1416503850210996175,474
1416503850231524475,471
1416503850253343224,471
1416503850276181543,472
1416503850297125189,472
1416503850317445959,474
1416503850341452643,469
1416503850362653353,472
1416503850387121896,467
1416503850407658119,473
1416503850429789286,471
1416503850452666287,470
1416503850472765016,471
1416503850493513338,472
1416503850517784588,470
1416503850538744296,472
1416503850563293626,472
1416503850583716752,470
1416503850605442271,472
1416503850628432218,472
1416503850649328753,472
1416503850673729341,479
1416503850694314876,469
1416503850714514662,471
1416503850738917290,472
1416503850759873109,472
1416503850784350216,472
1416503850805304556,471
1416503850825448300,471
1416503850850007468,472
1416503850870294566,471
1416503850895607286,472
1416503850915588273,474
1416503850935527626,470
1416503850960422490,473
1416503850981047014,471
1416503851001582515,471
1416503851026047600,476
1416503851046534657,469
1416503851071156281,470
1416503851091402061,473
1416503851112157636,471
1416503851136627903,474
1416503851157370122,470
1416503851177319095,473
1416503851202257141,471
1416503851222562310,472
1416503851246702541,472
1416503851267687539,475
1416503851288380923,470
1416503851312835213,471
1416503851333285552,471
