%time,field
1416504215297578031,141
1416504215318261875,137
1416504215342892969,142
1416504215363400947,142
1416504215388196265,141
1416504215408805318,142
1416504215429316610,137
1416504215453651209,140
1416504215474382840,140
1416504215494834822,140
1416504215518841578,142
1416504215539758750,140
1416504215563829121,140
1416504215584870788,141
1416504215605411567,142
1416504215629468095,140
1416504215651138804,139
1416504215671000820,139
1416504215695438502,140
1416504215715552814,140
1416504215740485684,140
1416504215761124554,142
1416504215781290789,140
1416504215805737477,139
1416504215826200501,141
1416504215847044968,140
1416504215871651426,144
1416504215892204196,138
1416504215916674939,140
1416504215937328448,140
1416504215957658373,140
1416504215981723998,140
1416504216002556036,139
1416504216027075013,140
1416504216048056695,140
1416504216068177025,140
1416504216092167549,141
1416504216113288208,142
1416504216133408223,141
1416504216158205771,141
1416504216178718711,138
1416504216203306288,142
1416504216223752638,143
1416504216244514783,139
1416504216268468980,140
1416504216288845892,140
1416504216309651049,142
1416504216334388521,140
1416504216354482026,141
1416504216379368240,141
1416504216399847670,140
1416504216420335783,142
1416504216444716492,140
1416504216465854764,139
1416504216486092812,140
1416504216510633868,142
1416504216530463750,140
1416504216555353623,141
1416504216576034730,142
1416504216596650918,141
1416504216620872011,140
1416504216642158113,142
1416504216665698262,140
1416504216686510691,140
1416504216708244021,138
1416504216731397313,139
1416504216752219620,139
1416504216773606224,141
1416504216797204545,140
1416504216818181472,142
1416504216842230439,142
1416504216862414083,140
1416504216883783739,142
1416504216907189314,140
1416504216927776808,138
1416504216952749107,137
1416504216973239311,139
1416504216994519118,141
1416504217017860287,140
1416504217038367674,140
1416504217063291679,138
1416504217083533986,141
1416504217104658712,140
1416504217129367785,140
1416504217149464903,141
1416504217169588642,144
1416504217194370774,139
1416504217214993679,140
1416504217239462517,140
1416504217259643345,141
1416504217280133930,146
1416504217305067947,139
1416504217325178165,141
1416504217349560945,139
1416504217370683359,141
1416504217391269570,140
1416504217415086837,136
1416504217436163585,139
1416504217456774542,141
1416504217481220258,141
1416504217501682649,140
1416504217526187844,142
1416504217546620914,138
1416504217567094345,141
1416504217591696495,140
1416504217612245878,141
1416504217632405879,144
1416504217657303864,141
1416504217677386474,140
1416504217702251570,140
1416504217722465277,140
1416504217743447516,139
1416504217767750955,139
1416504217787873415,139
1416504217809138429,141
1416504217833713594,140
1416504217853603382,141
1416504217878368281,143
1416504217898769167,141
1416504217919516619,141
1416504217943939904,140
1416504217964575858,141
1416504217988961803,148
1416504218009749391,139
1416504218030062478,140
1416504218054438371,140
1416504218074727950,139
1416504218095650524,139
1416504218119743926,139
1416504218140670955,142
1416504218164770055,140
1416504218186699144,141
1416504218205788639,142
1416504218230576981,143
1416504218250984729,139
1416504218271722869,140
1416504218296182592,139
1416504218316753022,140
1416504218341115594,140
1416504218361523662,137
1416504218382382897,144
1416504218406085048,139
1416504218427224560,139
1416504218447209793,140
1416504218472313549,140
1416504218492892530,140
1416504218516933844,140
1416504218538170173,140
1416504218558425740,141
1416504218582945975,142
1416504218603208069,139
1416504218627904892,142
1416504218648492291,139
1416504218670042472,141
1416504218693467815,147
1416504218713711561,141
1416504218735574339,140
1416504218758960349,140
1416504218779506845,140
1416504218804159445,141
1416504218824562416,139
1416504218845264961,138
1416504218869880837,140
1416504218889842648,140
1416504218914112959,141
1416504218935130982,142
1416504218955719128,140
1416504218980193418,142
1416504219000735229,142
1416504219025305211,142
1416504219045302924,143
1416504219066778661,140
1416504219090686212,141
1416504219111234718,140
1416504219131756794,140
1416504219156235530,138
1416504219176642320,139
1416504219201321610,142
1416504219221704786,139
1416504219242507889,140
1416504219266680957,140
1416504219286861218,142
1416504219311828626,139
1416504219332081342,140
1416504219352491529,140
1416504219377813671,141
1416504219397927066,141
1416504219418847870,139
1416504219442755988,139
1416504219463055014,141
1416504219487461225,141
1416504219508511738,140
1416504219529502421,135
1416504219553738437,139
1416504219574063501,140
1416504219594631341,140
1416504219618960803,140
1416504219639302105,141
1416504219664059096,139
1416504219684635871,141
1416504219704782491,141
1416504219729482814,141
1416504219750157506,143
1416504219770405295,139
1416504219794828194,139
1416504219815249206,141
1416504219839915577,144
1416504219860762484,140
1416504219881794811,139
1416504219905818526,139
1416504219926045829,142
1416504219950841603,139
1416504219971028755,140
1416504219991498367,142
1416504220015988554,138
1416504220036956234,140
1416504220058734010,140
1416504220082275758,139
1416504220102071413,140
1416504220126556543,138
1416504220147044855,140
1416504220167982139,140
1416504220192025864,141
1416504220212647416,140
1416504220233329099,135
1416504220258218504,141
1416504220278530640,140
1416504220302563696,140
1416504220323480401,141
1416504220344376845,142
1416504220368706298,139
1416504220389049172,142
1416504220410351586,139
1416504220433768517,142
1416504220454608698,140
1416504220479106878,139
1416504220499206056,142
1416504220519845843,140
1416504220544760126,140
1416504220565244231,140
1416504220589756322,141
1416504220610568570,139
1416504220631210017,140
1416504220655309072,140
1416504220675775202,142
1416504220696442577,141
1416504220721555078,141
1416504220741348022,140
1416504220765725684,140
1416504220786356516,140
1416504220807594650,143
1416504220831363386,138
1416504220851714625,140
1416504220876341993,144
1416504220897143457,140
1416504220917156665,140
1416504220941470236,140
1416504220962470140,139
1416504220986977150,142
1416504221007476324,142
1416504221028050157,141
1416504221052063684,143
1416504221073150925,141
1416504221093632384,139
1416504221118039858,140
1416504221138216828,141
1416504221162774938,147
1416504221183107665,139
1416504221203938230,139
1416504221228323383,140
1416504221248910577,140
