%time,field
1416503922179641063,360
1416503922200389633,360
1416503922221707527,359
1416503922245053375,361
1416503922265944744,358
1416503922286096711,358
1416503922311004923,360
1416503922331830278,359
1416503922356405748,360
1416503922376678755,359
1416503922396711773,358
1416503922421295796,360
1416503922442006841,360
1416503922462242097,360
1416503922487124542,365
1416503922507872536,358
1416503922532439540,358
1416503922552628567,356
1416503922572969884,360
1416503922597704253,361
1416503922618282181,357
1416503922638295391,361
1416503922663217825,359
1416503922684050425,362
1416503922708540866,360
1416503922728832861,357
1416503922749229498,359
1416503922773890627,359
1416503922794366508,359
1416503922818885069,360
1416503922839376701,361
1416503922860339335,359
1416503922884165591,361
1416503922904614746,359
1416503922925626910,360
1416503922949976899,362
1416503922970047327,359
1416503922995083861,359
1416503923014912515,359
1416503923036173336,359
1416503923060802888,358
1416503923080664863,360
1416503923101447249,357
1416503923125773439,360
1416503923146610218,359
1416503923170569208,360
1416503923191303547,362
1416503923213290949,359
1416503923236280090,362
1416503923257175291,359
1416503923277849777,361
1416503923301754187,363
1416503923322756521,361
1416503923347240538,359
1416503923367632590,361
1416503923389368280,360
1416503923412311791,361
1416503923433316117,357
1416503923457786789,358
1416503923478294156,360
1416503923502684652,359
1416503923523363091,358
1416503923543593703,363
1416503923567881140,358
1416503923588795731,359
1416503923609415213,361
1416503923633831174,359
1416503923654375292,362
1416503923678867563,357
1416503923699039656,359
1416503923719495266,359
1416503923744449249,359
1416503923764687733,360
1416503923785594685,361
1416503923809587545,358
1416503923830498477,359
1416503923854716186,360
1416503923875875957,364
1416503923896199959,360
1416503923920057327,357
1416503923940816981,359
1416503923961658125,359
1416503923985641383,359
1416503924007984711,360
1416503924031106662,357
1416503924052167699,359
1416503924072011905,359
1416503924096300927,360
1416503924116764038,360
1416503924141669595,360
1416503924162232529,358
1416503924182682186,361
1416503924207238156,359
1416503924228017751,361
1416503924248483765,362
1416503924272901542,359
1416503924296816215,359
1416503924317642099,360
1416503924338376952,360
1416503924358746052,356
1416503924382908426,360
1416503924403514141,359
1416503924424580826,360
1416503924448631201,360
1416503924469427454,360
1416503924493957741,361
1416503924514452129,358
1416503924535147072,359
1416503924559473171,360
1416503924580289720,359
1416503924600787451,362
1416503924625094172,361
1416503924645070000,359
1416503924670006388,360
1416503924690807164,359
1416503924711222816,360
1416503924735644706,355
1416503924755943392,358
1416503924780888920,360
1416503924801190376,359
1416503924821796252,362
1416503924846191117,363
1416503924866692592,359
1416503924886879784,364
1416503924911290425,361
1416503924932179081,360
1416503924956504687,360
1416503924976609304,357
1416503924997822121,359
1416503925021929967,359
1416503925042850962,359
1416503925063503473,360
1416503925087521726,361
1416503925107875631,359
1416503925132997453,361
1416503925153398911,360
1416503925174308165,360
1416503925198057863,359
1416503925218571209,363
1416503925239554094,359
1416503925263647788,359
1416503925284985857,360
1416503925309163485,359
1416503925329088288,357
1416503925351192810,359
1416503925374519385,359
1416503925395199409,360
1416503925419814471,362
1416503925439662597,360
1416503925464150439,358
1416503925485135263,360
1416503925505714082,359
1416503925530076680,358
1416503925550724416,362
1416503925571382806,359
1416503925596941959,359
1416503925616217135,363
1416503925640366038,359
1416503925661294936,359
1416503925681837694,360
1416503925705838907,359
1416503925726786397,360
1416503925747446942,362
1416503925771480274,359
1416503925791858348,361
1416503925816737266,358
1416503925837211543,359
1416503925857515134,358
1416503925881939918,359
1416503925902610475,375
1416503925924373673,363
1416503925947695728,357
1416503925968576843,360
1416503925992961700,361
1416503926013129907,360
1416503926033889778,361
1416503926058456785,359
1416503926079019042,361
1416503926100361763,360
1416503926124446741,360
1416503926144780871,362
1416503926169102401,360
1416503926189409981,359
1416503926210216301,363
1416503926234614469,359
1416503926255200359,360
