%time,field
1416504092850718850,213
1416504092874892458,214
1416504092895307920,207
1416504092919242738,212
1416504092940209187,214
1416504092964284317,212
1416504092984851922,215
1416504093005799767,211
1416504093030284922,212
1416504093051974664,212
1416504093071406199,213
1416504093095855884,213
1416504093115905403,208
1416504093140506277,213
1416504093161309557,212
1416504093181992971,214
1416504093206480111,212
1416504093227403702,216
1416504093247661990,211
1416504093272074145,211
1416504093292150150,211
1416504093316596056,212
1416504093337134575,215
1416504093358167323,211
1416504093382575473,213
1416504093403366268,212
1416504093423713363,212
1416504093448218371,212
1416504093468333327,210
1416504093493159820,212
1416504093513820600,213
1416504093534298637,211
1416504093558699255,213
1416504093579523731,207
1416504093603786367,211
1416504093624300195,212
1416504093644904517,212
1416504093669208522,212
1416504093689460982,220
1416504093710453178,216
1416504093734929699,212
1416504093755420399,213
1416504093779765496,212
1416504093800459988,211
1416504093821028489,211
1416504093844941373,212
1416504093865608137,212
1416504093886536959,211
1416504093911093135,214
1416504093931506305,214
1416504093955549343,213
1416504093976635432,212
1416504093997159538,213
1416504094021526234,212
1416504094041664842,212
1416504094062677930,210
1416504094087157493,213
1416504094107652126,212
1416504094132046450,212
1416504094152251166,212
1416504094172776691,208
1416504094197700485,213
1416504094218405832,212
1416504094242997759,213
1416504094263237029,213
1416504094283423354,215
1416504094307856582,211
1416504094328790732,212
1416504094349312522,213
1416504094373750716,212
1416504094394480763,212
1416504094418446756,211
1416504094439338029,213
1416504094459794291,212
1416504094484356711,211
1416504094504976469,212
1416504094525873940,205
1416504094549424027,211
1416504094570543371,212
1416504094594550738,213
1416504094615484708,212
1416504094635929995,215
1416504094660168663,212
1416504094681035358,214
1416504094702787261,214
1416504094726039974,213
1416504094746760324,212
1416504094771382329,212
1416504094791535615,213
1416504094815643730,212
1416504094836522620,212
1416504094857092284,212
1416504094882304977,203
1416504094901869343,213
1416504094926171073,208
1416504094946737474,212
1416504094967716791,213
1416504094992209949,216
1416504095012755133,212
1416504095032912147,212
1416504095057797414,214
1416504095077892136,212
1416504095102319004,212
1416504095123463130,210
1416504095143928462,211
1416504095167792916,212
1416504095188715690,212
1416504095209056570,212
1416504095234010898,212
1416504095254638038,214
1416504095278500156,211
1416504095299336372,213
1416504095319976603,212
1416504095344086316,215
1416504095364782850,211
1416504095385521485,211
1416504095410705343,212
1416504095430521274,213
1416504095455101089,213
1416504095475423046,211
1416504095495744511,213
1416504095520604287,213
1416504095540724021,213
1416504095565575998,212
1416504095586602531,216
1416504095607017014,211
1416504095631092127,211
1416504095651484908,212
1416504095671871872,212
1416504095696303938,214
1416504095717305646,211
1416504095741480813,214
1416504095762436507,212
1416504095782439752,213
1416504095807234885,222
1416504095827363644,212
1416504095847991812,214
1416504095872784057,214
1416504095893315487,212
1416504095917805858,214
1416504095939317860,214
1416504095959042073,211
1416504095983311209,213
1416504096003753514,212
1416504096024742092,213
1416504096048957240,215
1416504096068963809,211
1416504096093887647,212
1416504096114430721,212
1416504096135038642,213
1416504096159737085,214
1416504096180314642,211
1416504096204199657,213
1416504096225047201,213
1416504096245732106,213
1416504096270055855,212
1416504096291085130,206
