%time,field
1416504035719397548,252
1416504035740320667,253
1416504035761301999,250
1416504035785394730,252
1416504035806034407,252
1416504035830257809,252
1416504035851744601,252
1416504035871067139,254
1416504035895422796,248
1416504035916266080,253
1416504035940845273,254
1416504035961448007,251
1416504035981833689,252
1416504036006087540,250
1416504036027218509,253
1416504036047529393,252
1416504036071671352,250
1416504036092560249,252
1416504036116723100,251
1416504036137552323,251
1416504036157708466,251
1416504036182205127,252
1416504036203677722,253
1416504036223663568,253
1416504036247732329,250
1416504036268386641,253
1416504036292720934,252
1416504036313771753,252
1416504036333785487,254
1416504036358736848,250
1416504036379412533,252
1416504036403844873,251
1416504036424352436,252
1416504036444990956,251
1416504036469380795,253
1416504036489903277,252
1416504036510268463,253
1416504036534752109,252
1416504036555934261,252
1416504036579837914,254
1416504036600448335,251
1416504036620815385,252
1416504036645357223,248
1416504036665886861,253
1416504036686675115,251
1416504036711038800,253
1416504036731188814,252
1416504036756235551,253
1416504036776609904,251
1416504036796947691,251
1416504036821181431,250
1416504036841675328,252
1416504036862702674,252
1416504036887547083,252
1416504036907710281,252
1416504036931837105,254
1416504036952621149,253
1416504036973296963,251
1416504036997644101,252
1416504037018400057,253
1416504037043621925,259
1416504037063259887,251
1416504037083396491,251
1416504037107965400,251
1416504037128222101,252
1416504037149149957,252
1416504037173787597,247
1416504037194331147,252
1416504037219694402,252
1416504037239378965,252
1416504037259960090,252
1416504037284306871,253
1416504037304939318,250
1416504037325561571,252
1416504037349717875,252
1416504037370410478,248
1416504037394656015,255
1416504037415400365,249
1416504037437007593,251
1416504037460459047,253
1416504037481085565,255
1416504037502702276,251
1416504037526351878,255
1416504037546185314,252
1416504037571236071,252
1416504037591602339,252
1416504037612386038,253
1416504037636601863,255
1416504037656841038,251
1416504037678184449,251
1416504037702128468,252
1416504037724062363,253
1416504037747906696,259
1416504037767871510,253
1416504037791780214,252
1416504037812739260,254
1416504037833280915,254
1416504037857781831,254
1416504037878078276,254
1416504037902273274,251
1416504037923903054,251
1416504037943859228,254
1416504037968007295,252
1416504037989105025,255
1416504038009414334,253
1416504038033835745,251
1416504038054419681,253
1416504038078567076,253
1416504038099819336,252
1416504038119959532,251
1416504038144471964,251
1416504038165023722,252
1416504038185519338,252
1416504038209631839,252
1416504038230198451,254
1416504038254941801,253
1416504038275851566,251
1416504038296189665,254
1416504038320624035,251
1416504038341062226,254
1416504038361667115,251
1416504038385647741,251
1416504038406756156,252
1416504038431119580,248
1416504038451234168,257
1416504038472310901,250
1416504038496264171,252
1416504038516951566,250
1416504038541198757,252
1416504038561730761,252
1416504038582819371,252
1416504038607301519,252
1416504038627827404,251
1416504038648492218,254
1416504038672495651,252
1416504038693219465,255
1416504038717847522,250
1416504038738419389,251
1416504038758603312,251
1416504038782895355,252
1416504038803818976,253
1416504038824504668,253
1416504038848494896,252
1416504038869386364,253
1416504038893929966,253
1416504038914081248,252
1416504038935741507,254
1416504038959058631,251
1416504038979653707,251
1416504039000708656,252
1416504039024665008,251
1416504039045224238,255
1416504039069623899,253
1416504039091500324,251
1416504039111203289,254
1416504039135675555,253
1416504039155672061,253
1416504039180290302,250
1416504039201111967,251
1416504039221365063,252
1416504039246169337,252
1416504039267440555,252
1416504039287305437,255
1416504039311747956,252
1416504039331868627,251
1416504039356247146,253
1416504039377310302,252
1416504039399052759,256
1416504039421974276,250
1416504039442615672,252
1416504039467533874,253
1416504039487684052,251
1416504039508317516,253
1416504039532862230,249
1416504039552614579,252
1416504039574031914,251
1416504039598485897,253
1416504039619446421,252
1416504039639865198,255
1416504039664009621,255
1416504039684542045,251
1416504039708750629,252
1416504039729569362,252
1416504039753952436,255
1416504039774561379,250
1416504039795300602,253
1416504039819920116,252
1416504039839595499,253
1416504039864138701,253
1416504039885116459,252
1416504039905671465,255
1416504039930137802,251
1416504039950649896,252
1416504039971363345,253
1416504039996089376,255
1416504040016224849,254
1416504040040422194,251
1416504040061259635,252
1416504040081845234,252
1416504040106221398,258
1416504040126821170,253
1416504040147886216,252
1416504040171890377,252
1416504040192771722,249
1416504040216805708,252
1416504040237335107,251
1416504040257906921,251
1416504040282435525,251
1416504040303022688,254
1416504040323746391,252
1416504040347525657,255
1416504040368033846,252
1416504040393044998,251
1416504040413478814,252
1416504040433744364,252
1416504040458004840,252
1416504040478999787,250
1416504040503506306,251
1416504040523772482,252
1416504040544816561,252
1416504040569010451,253
1416504040589617825,256
1416504040610165534,253
1416504040634303909,253
1416504040655263777,253
1416504040679247045,252
1416504040699708308,255
1416504040720835250,250
1416504040744745893,252
1416504040765365725,252
1416504040786379771,252
1416504040810699231,256
1416504040831191326,250
1416504040855280231,253
1416504040876406586,251
1416504040896967429,253
1416504040921206554,252
1416504040941869313,254
1416504040962004252,251
1416504040986575442,252
1416504041007043101,251
1416504041031862280,253
1416504041051822199,255
1416504041072453596,250
1416504041097110754,253
1416504041117497547,255
1416504041141888168,254
1416504041164408411,251
1416504041183567925,252
1416504041208000857,251
1416504041228315859,253
1416504041249129871,251
1416504041273592641,254
1416504041294458315,252
1416504041318140606,251
1416504041339187877,252
1416504041360960547,252
1416504041383857012,253
1416504041404738828,256
1416504041425186766,253
1416504041449611244,252
1416504041469744524,253
1416504041494446731,252
1416504041515506626,252
1416504041536173164,251
1416504041560080540,251
1416504041580554137,251
1416504041602085575,252
1416504041625753605,253
1416504041646368258,256
1416504041670578340,252
1416504041691788966,251
1416504041715706711,252
1416504041735845150,253
1416504041756557600,256
1416504041781078877,251
1416504041801889226,251
1416504041826414507,254
1416504041846969403,251
1416504041867072700,252
1416504041892265999,247
1416504041912006279,254
1416504041932874289,251
1416504041957508998,253
1416504041978032863,252
1416504042002569545,254
1416504042022682780,250
1416504042043171916,249
1416504042067642132,252
1416504042088695467,253
1416504042108740537,254
1416504042133640788,250
1416504042154307466,253
1416504042179516567,252
1416504042199175041,252
1416504042219293132,251
1416504042243639593,254
1416504042264458942,251
1416504042285318503,251
1416504042309242366,254
1416504042330391533,251
1416504042354991519,255
1416504042375049353,251
1416504042395538239,252
1416504042420397797,252
1416504042440897773,251
1416504042465494872,255
1416504042485950903,251
1416504042507185398,251
1416504042530993950,253
1416504042551458351,253
1416504042572085430,253
1416504042596643706,251
1416504042616971852,251
1416504042641468999,253
1416504042661971727,248
1416504042682304338,253
1416504042707390651,255
1416504042727228922,254
1416504042748019537,251
1416504042772606633,252
1416504042793082680,251
1416504042817607344,252
1416504042838073909,250
1416504042859073608,251
1416504042883335011,252
1416504042903683634,252
1416504042924577573,252
1416504042948595364,254
1416504042969131221,254
1416504042993745574,252
1416504043014159104,252
1416504043035535315,251
1416504043060369922,255
1416504043079882904,251
1416504043103884737,251
1416504043124832848,252
1416504043145135647,252
1416504043169216762,252
1416504043190086235,251
1416504043211506446,253
1416504043235759741,252
1416504043255911804,252
1416504043280497772,252
1416504043300537360,255
1416504043322308862,251
1416504043345900953,251
1416504043366530819,251
1416504043387649445,252
1416504043411469506,253
1416504043432021076,251
1416504043456122714,256
1416504043477007762,252
1416504043498574455,253
1416504043522121845,252
1416504043542309609,250
1416504043563811564,251
1416504043587344523,251
1416504043608215319,252
1416504043632726879,253
1416504043652684686,251
1416504043677570977,251
1416504043698155478,254
1416504043718759840,252
1416504043743126848,254
1416504043763824632,255
1416504043787887761,251
1416504043808758772,252
1416504043829305309,251
1416504043853753721,252
1416504043874476797,252
1416504043894861943,251
1416504043919327904,250
1416504043940034388,252
1416504043963986666,252
1416504043984442001,253
1416504044005210290,254
1416504044029431938,253
1416504044049958234,251
1416504044071007544,253
1416504044095418436,252
1416504044115648230,255
1416504044140455805,251
1416504044160914538,253
1416504044181379264,253
1416504044205966014,251
1416504044226723523,252
1416504044246642969,250
