%time,field
1416503986297156907,284
1416503986321986697,283
1416503986342318767,289
1416503986363513968,282
1416503986388832697,283
1416503986408193593,282
1416503986432155728,279
1416503986452614145,277
1416503986474598339,286
1416503986498088058,282
1416503986518755188,282
1416503986543375279,283
1416503986564079126,283
1416503986584322421,286
1416503986608333351,281
1416503986629207480,283
1416503986653570744,282
1416503986673857337,282
1416503986694905470,282
1416503986719335024,277
1416503986740190891,281
1416503986764389968,285
1416503986785008964,284
1416503986805243403,284
1416503986829858417,284
1416503986850425495,282
1416503986870859898,282
1416503986895077031,283
1416503986916016497,283
1416503986940426537,285
1416503986960550361,280
1416503986981397794,283
1416503987005946263,282
1416503987026571497,284
1416503987047129831,283
1416503987071680504,283
1416503987092207842,282
1416503987116322768,284
1416503987137158876,283
1416503987157295048,285
1416503987182074730,285
1416503987202796463,281
1416503987223008853,282
1416503987247720696,282
1416503987268226285,284
1416503987292637954,285
1416503987312898217,283
1416503987333682958,282
1416503987358249998,283
1416503987378405148,283
1416503987404175450,282
1416503987423382286,280
1416503987444137716,282
1416503987468499025,283
1416503987489345997,282
1416503987509858216,283
1416503987534067426,286
1416503987555214829,286
1416503987579731180,283
1416503987599921314,283
1416503987620319835,281
1416503987644966210,290
1416503987664978726,281
1416503987686070108,282
1416503987709997170,282
1416503987731133318,283
1416503987755736648,282
1416503987775957848,284
1416503987796928356,283
1416503987821028920,283
1416503987841581449,285
1416503987862272818,283
1416503987886207511,287
1416503987907344215,282
1416503987931232883,283
1416503987951801551,282
1416503987972766730,284
1416503987996849288,285
1416503988017458802,281
1416503988042278821,282
1416503988062756797,284
1416503988083891686,283
1416503988107318433,283
1416503988128301651,282
1416503988149797622,283
1416503988173379721,282
1416503988193557658,284
1416503988218342827,283
1416503988238848231,285
1416503988259468309,281
1416503988283581691,283
1416503988304469428,288
1416503988325066302,284
1416503988349467516,286
1416503988369463921,284
1416503988394417678,282
1416503988414744803,284
1416503988436000636,283
1416503988459607982,282
1416503988480537722,281
1416503988504996833,282
1416503988525424239,283
1416503988546412357,283
1416503988570600980,284
1416503988590919219,286
1416503988615338936,283
1416503988636404979,284
1416503988656718538,283
1416503988680713508,283
1416503988701553028,283
1416503988726134256,281
1416503988746792961,283
1416503988767236284,282
1416503988791748801,282
1416503988812471672,284
1416503988832852533,285
1416503988857200023,288
1416503988877794744,282
1416503988901917037,284
1416503988922416930,283
1416503988943350070,285
1416503988967755364,280
1416503988988466306,283
1416503989009015313,283
1416503989033390759,283
1416503989053570936,284
1416503989077987521,282
1416503989099747577,283
1416503989119147054,282
1416503989143436816,283
1416503989164416820,282
1416503989185104521,287
1416503989209563643,277
1416503989229714327,283
1416503989254481215,283
1416503989274679107,284
1416503989295284156,286
1416503989320091932,281
1416503989340495891,283
1416503989364825205,282
1416503989385589062,284
1416503989405998818,283
1416503989430513066,279
1416503989451132616,282
1416503989471169797,283
1416503989495976883,283
1416503989516608517,283
1416503989541018682,285
1416503989561814323,277
1416503989582338504,280
1416503989606704508,283
1416503989627076144,283
1416503989647523221,287
1416503989671932298,284
1416503989692939162,282
