%time,field
1416504382994688818,66
1416504383019155370,69
1416504383040983365,67
1416504383064910501,71
1416504383084986416,68
1416504383105532737,68
1416504383129962105,68
1416504383150563737,71
1416504383171130514,73
1416504383195265310,68
1416504383216411324,69
1416504383240625555,70
1416504383260882226,67
1416504383281324551,68
1416504383306188014,67
1416504383326672494,69
1416504383351222446,69
1416504383371477954,70
1416504383392064015,69
1416504383416529405,70
1416504383436919753,69
1416504383457691408,70
1416504383482136769,70
1416504383502481809,71
1416504383526982118,68
1416504383547450513,69
1416504383569057998,70
1416504383592457629,66
1416504383613406502,70
1416504383633648147,72
1416504383657979454,66
1416504383678457680,69
1416504383703484428,67
1416504383723546311,72
1416504383745175088,71
1416504383769225264,70
1416504383789579525,66
1416504383810095071,69
1416504383834080925,66
1416504383854726762,69
1416504383880159629,70
1416504383899570199,69
1416504383920318736,68
1416504383945130150,70
1416504383965283165,70
1416504383989742386,70
1416504384010288917,71
1416504384030735693,70
1416504384056447708,72
1416504384076222902,70
1416504384097576512,70
1416504384120870658,64
1416504384141777892,71
1416504384166350380,67
1416504384186792811,67
1416504384207433288,74
1416504384231788873,70
1416504384252474748,71
1416504384273326667,69
1416504384296933747,67
1416504384317492998,71
1416504384342296910,69
1416504384362663429,66
1416504384384288323,68
1416504384408001475,67
1416504384428522528,70
1416504384450264343,68
1416504384473407192,72
1416504384494060281,70
1416504384518090273,67
1416504384538615567,73
1416504384561114206,70
1416504384584255116,70
1416504384604262550,70
1416504384629084108,68
1416504384649481567,67
1416504384670546798,72
1416504384694777767,67
1416504384714796107,70
1416504384739558470,71
1416504384760660068,69
1416504384780411063,68
1416504384805147192,66
1416504384825565152,72
1416504384850117935,68
1416504384870452702,70
1416504384891324054,70
1416504384915790607,70
1416504384936693677,70
1416504384956494073,67
1416504384980807769,71
1416504385001506631,70
1416504385026247094,71
1416504385046475435,71
1416504385067417638,69
1416504385091595812,71
1416504385112966631,70
1416504385133015661,71
1416504385157485050,69
1416504385177905797,69
1416504385202426206,66
1416504385222952357,71
1416504385243594555,70
1416504385267621707,74
1416504385288796267,72
1416504385312700736,67
1416504385333895782,70
1416504385353727330,68
1416504385378468404,68
1416504385399172527,67
1416504385419750931,67
1416504385444227521,69
1416504385464953109,68
1416504385489269038,69
1416504385509108134,68
1416504385530302543,65
1416504385554436031,72
1416504385574763421,67
1416504385595919153,73
1416504385619772076,69
1416504385641157904,70
1416504385665206425,69
1416504385685786422,69
1416504385706263531,70
1416504385730829148,70
1416504385751342044,70
1416504385771975041,68
1416504385795966334,69
1416504385816209416,70
1416504385841424866,71
1416504385861866855,71
1416504385883037576,74
1416504385906923669,68
1416504385927492877,68
1416504385947989300,70
1416504385972625211,70
1416504385992662690,71
1416504386017392564,65
1416504386037560588,71
1416504386058421702,72
1416504386083356295,72
1416504386103601494,67
1416504386128215546,66
1416504386148685038,70
1416504386169187550,67
1416504386193222560,71
1416504386214154505,70
1416504386234750939,69
1416504386259153342,70
1416504386279701653,72
1416504386304726821,68
1416504386324745662,70
1416504386345990952,70
1416504386369574659,71
1416504386390297009,70
1416504386410841872,70
1416504386434896702,68
1416504386455505329,70
1416504386481512297,67
1416504386500896425,76
1416504386522588812,69
1416504386545858278,72
1416504386566374075,71
1416504386587649959,67
1416504386611145011,67
1416504386632396184,70
1416504386656682227,71
1416504386677071522,71
1416504386701102038,73
1416504386721648198,69
1416504386742473938,70
1416504386767003719,68
1416504386787511643,71
1416504386811994708,75
1416504386832568751,68
1416504386852699672,70
1416504386877590200,71
1416504386898479283,70
1416504386918695426,70
1416504386943156491,71
1416504386963682686,66
1416504386987576943,68
1416504387008991842,67
1416504387028801864,70
1416504387053659193,68
1416504387074125810,68
1416504387094776891,69
1416504387119300449,67
1416504387139791750,71
1416504387164354080,74
1416504387185066277,68
1416504387204949330,69
1416504387229855008,74
1416504387250320806,70
1416504387270881901,70
1416504387295421514,71
1416504387315687460,68
1416504387339887002,70
1416504387361259581,68
1416504387381548744,71
1416504387405929954,69
1416504387426490477,65
1416504387450595736,69
1416504387471520841,70
1416504387491681403,71
1416504387516256762,69
1416504387537191147,72
1416504387557180201,69
1416504387582096337,71
1416504387602376956,70
1416504387627105147,72
1416504387647659952,69
1416504387667836175,69
1416504387692683350,72
1416504387713157117,70
1416504387733279267,70
1416504387758178971,73
1416504387778321828,69
1416504387803300651,70
1416504387824753250,70
1416504387844340472,68
1416504387868816217,71
1416504387889222010,66
1416504387909952613,70
1416504387934342292,70
1416504387954831639,68
1416504387979474131,69
1416504388000878110,70
1416504388020605110,69
1416504388044971951,68
1416504388065141168,71
1416504388089984945,70
1416504388110337908,70
1416504388131115323,68
1416504388155464650,72
1416504388175519303,70
1416504388196699715,71
1416504388220997957,72
1416504388241425674,68
1416504388265742212,70
1416504388286749202,70
1416504388307613183,70
1416504388331602364,70
1416504388352570716,71
1416504388372996494,71
1416504388396765015,71
1416504388417630875,70
1416504388442198627,71
1416504388462254978,70
1416504388484068961,66
1416504388507602761,69
1416504388528722000,71
1416504388549090047,71
1416504388573247590,73
1416504388593632009,69
1416504388618186411,70
1416504388638819253,69
1416504388660616894,70
1416504388683841503,69
1416504388704977104,70
1416504388728974008,67
1416504388749312508,71
1416504388773818921,70
1416504388794142608,68
1416504388814963446,70
1416504388839495487,70
1416504388859981968,71
1416504388880768268,71
1416504388905377915,71
1416504388925488684,73
1416504388949916288,70
1416504388970511039,71
1416504388991145144,69
1416504389015156220,70
1416504389035933163,71
1416504389057722536,72
1416504389081096774,70
1416504389101180548,67
1416504389126187394,70
1416504389146657908,67
1416504389166915335,71
1416504389191215486,70
1416504389211739541,67
1416504389233237548,69
1416504389257565477,73
1416504389277758122,73
1416504389302449625,68
1416504389322790615,69
1416504389343407225,69
1416504389367918460,72
1416504389388510108,68
1416504389412887865,71
1416504389433004801,67
1416504389453917614,67
1416504389477900667,71
1416504389498874642,71
1416504389519373250,71
1416504389543304670,71
1416504389564322588,69
1416504389588499942,72
1416504389609668237,71
1416504389629455701,72
1416504389654361643,71
1416504389674430624,72
1416504389695104242,70
1416504389720438911,72
1416504389740591085,71
1416504389765502713,68
1416504389785179301,67
1416504389806186762,71
1416504389830252176,70
1416504389851203710,69
1416504389871359917,73
1416504389896465924,70
1416504389916794557,69
1416504389940725491,72
1416504389961639896,70
1416504389981948619,73
1416504390006649763,69
1416504390026951305,67
1416504390051743646,72
1416504390072524799,71
1416504390092858899,74
1416504390117240815,68
1416504390137455408,75
1416504390157963975,69
1416504390182930115,70
1416504390203075272,69
1416504390227580252,71
1416504390248740905,69
1416504390269009753,68
1416504390293422603,70
1416504390313913724,70
1416504390335405532,70
1416504390358977388,66
1416504390379505378,70
1416504390403564598,71
1416504390424166515,71
1416504390445654048,67
1416504390469447852,70
1416504390489807605,68
1416504390511684766,70
1416504390534888906,73
1416504390555627040,70
1416504390579591625,63
1416504390600379995,69
1416504390621937241,71
1416504390645225354,69
1416504390666179549,72
1416504390690673925,74
1416504390711176252,72
1416504390735653423,71
1416504390756196878,68
1416504390777135728,69
1416504390800789896,71
1416504390821840855,66
1416504390842329265,71
1416504390866786126,72
1416504390887210580,70
1416504390911947468,71
1416504390932406244,72
1416504390953194924,71
1416504390977241245,70
1416504390997850348,72
1416504391018492882,69
1416504391042568354,73
1416504391063436499,68
1416504391087555960,66
1416504391108424797,69
1416504391129343547,70
1416504391153267522,69
1416504391173930945,66
1416504391194494487,72
1416504391218796241,70
1416504391239233761,71
1416504391264284427,72
1416504391284179673,73
1416504391305363864,67
1416504391329444257,71
1416504391349651680,69
1416504391374557423,70
1416504391394822723,75
1416504391415210284,68
1416504391439804817,71
1416504391460538437,67
1416504391481304195,70
1416504391505511010,69
1416504391526535098,67
1416504391550664197,68
1416504391571179848,67
1416504391592016462,71
1416504391616671697,72
1416504391636425537,70
1416504391657183909,66
1416504391681837055,74
1416504391702318364,70
1416504391726472138,72
1416504391746992054,73
1416504391768603187,72
1416504391792870434,72
1416504391812950966,70
1416504391833061211,67
1416504391857940407,69
1416504391878039117,69
1416504391902915950,67
1416504391923132238,70
1416504391944700920,69
1416504391969031445,72
1416504391993050068,63
1416504392013577676,71
1416504392033793749,70
1416504392054688931,69
1416504392079058649,72
1416504392099686390,71
1416504392120744435,71
1416504392145029767,70
1416504392164655894,68
1416504392189173935,70
1416504392210148479,70
1416504392230845056,67
1416504392255178297,68
1416504392275755317,69
1416504392297311997,72
1416504392320375857,70
1416504392341320826,70
1416504392365810281,68
1416504392385949685,67
1416504392406860046,69
1416504392430877291,69
1416504392451818762,69
1416504392473049599,66
1416504392497147472,70
1416504392517050455,71
1416504392541820576,65
