%time,field
1416504063754266003,228
1416504063778865584,228
1416504063799307243,226
1416504063823787682,224
1416504063844532793,227
1416504063864839306,229
1416504063889707128,228
1416504063909861927,230
1416504063934214852,232
1416504063955564082,228
1416504063975687706,228
1416504064000368289,229
1416504064020879395,231
1416504064041118410,226
1416504064065386453,226
1416504064085963814,228
1416504064110553020,228
1416504064130988440,229
1416504064151999338,226
1416504064176620046,229
1416504064196854530,226
1416504064217625600,230
1416504064241696427,229
1416504064262551542,230
1416504064286993294,228
1416504064307637918,228
1416504064328208874,228
1416504064352262436,228
1416504064372940847,228
1416504064393285045,227
1416504064418272668,229
1416504064438308868,229
1416504064463171344,229
1416504064483887960,227
1416504064504416817,225
1416504064528740516,226
1416504064549023340,227
1416504064569869004,229
1416504064594286055,228
1416504064615026010,230
1416504064638905949,227
1416504064659704712,228
1416504064680067787,230
1416504064704464096,224
1416504064725320089,231
1416504064749847495,227
1416504064770628602,229
1416504064790475083,229
1416504064814955011,228
1416504064835753036,227
1416504064856513729,226
1416504064880934819,228
1416504064901464487,229
1416504064926033492,228
1416504064947135162,230
1416504064968028824,230
1416504064991099450,229
1416504065011936815,229
1416504065033068718,229
1416504065056769536,227
1416504065077093608,232
1416504065102166700,226
1416504065122278186,227
1416504065143969451,224
1416504065167625167,228
1416504065188074052,229
1416504065209505709,223
1416504065232782486,227
1416504065253575081,228
1416504065277756780,228
1416504065299206048,227
1416504065322821620,230
1416504065343750422,225
1416504065364086056,229
1416504065388666261,227
1416504065409272679,229
1416504065433804539,229
1416504065454174686,226
1416504065476606624,229
1416504065499529865,228
1416504065519879371,227
1416504065540426674,229
1416504065564960720,230
1416504065585128744,228
1416504065609445748,229
1416504065629873570,227
1416504065650654613,227
1416504065675697938,228
1416504065695626559,227
1416504065716637989,229
1416504065740899497,228
1416504065761552710,230
1416504065786182371,231
1416504065806076010,227
1416504065827286747,227
1416504065851688891,228
1416504065871739602,228
1416504065892513849,225
1416504065916910138,226
1416504065937672378,227
1416504065962275004,229
1416504065982675365,224
1416504066003287645,229
1416504066027642720,234
1416504066048249167,227
1416504066072823319,227
1416504066093087000,228
1416504066113856120,228
1416504066138011824,228
1416504066158414710,227
1416504066179476835,227
1416504066203439005,228
1416504066223932476,229
1416504066248817372,229
1416504066269325777,226
1416504066290007014,227
1416504066313942428,227
1416504066334591813,227
1416504066355868694,229
1416504066379957737,231
1416504066400022061,227
1416504066424967539,227
1416504066445112686,228
1416504066465604313,228
1416504066490532577,229
1416504066511055074,225
1416504066531186450,229
1416504066555971319,228
1416504066576119307,229
1416504066601124876,233
1416504066621576803,222
1416504066642767119,227
1416504066666227131,228
1416504066687183376,227
1416504066711588875,229
1416504066731943747,229
1416504066752434839,227
1416504066777259969,229
1416504066797735509,228
1416504066819238366,228
1416504066842967455,230
1416504066863306226,227
1416504066887877410,227
1416504066907805080,228
1416504066929004440,229
1416504066953353863,229
1416504066973874771,228
1416504066994762937,227
1416504067019258350,228
1416504067039098832,229
1416504067063403503,229
1416504067084219806,231
1416504067105942762,227
1416504067129036761,227
1416504067150055206,229
1416504067171799221,227
1416504067194632704,227
1416504067215536710,227
1416504067239647903,228
1416504067260627065,229
1416504067284785926,228
1416504067305550010,229
1416504067326270821,229
1416504067350138492,226
1416504067370709169,229
1416504067395099799,229
1416504067416202865,228
1416504067436761786,231
1416504067460868740,228
1416504067481636327,228
1416504067501830806,228
1416504067526711792,230
1416504067547277122,228
1416504067571700968,227
1416504067592294797,228
1416504067612767606,227
1416504067637300980,228
1416504067657780019,226
1416504067678311842,230
1416504067702949467,227
1416504067722970839,228
1416504067747947012,230
1416504067768424106,228
1416504067789026579,229
1416504067813136148,227
1416504067833644738,229
1416504067854491465,228
1416504067878591653,231
1416504067899520571,231
1416504067923642723,227
1416504067944657696,227
1416504067964981673,224
1416504067989555239,228
1416504068009672794,228
1416504068034076674,226
1416504068055114439,227
1416504068075756762,229
1416504068099690759,228
1416504068120589714,228
1416504068141171074,230
1416504068165651353,227
1416504068186231536,228
1416504068210957426,230
1416504068231361249,228
1416504068251814028,228
1416504068276220054,229
1416504068296786315,227
1416504068317323035,230
1416504068341741463,228
1416504068362386207,228
1416504068386517120,230
1416504068407032075,227
1416504068427515093,227
1416504068452246366,228
1416504068472843737,228
1416504068493499145,230
1416504068517567010,227
1416504068538503414,228
1416504068563430375,229
1416504068583064847,228
1416504068603965339,230
1416504068628247304,226
1416504068648554092,223
1416504068673429005,227
1416504068693940006,227
1416504068714647195,229
1416504068739024855,234
1416504068759559262,227
1416504068779816513,227
1416504068804633575,229
1416504068825107362,229
1416504068849469188,228
1416504068869831627,227
1416504068891768944,227
1416504068916068188,228
1416504068935774262,228
1416504068957294889,229
1416504068980727615,226
1416504069000752824,228
1416504069025693950,228
1416504069046203811,229
1416504069066765837,228
1416504069090814028,229
1416504069111818221,231
1416504069133608335,229
1416504069156810669,227
1416504069176914217,228
1416504069201836818,230
1416504069222002557,226
1416504069246844706,227
1416504069267577681,228
1416504069287970352,228
1416504069312487009,228
1416504069332474464,229
1416504069357304620,227
1416504069377977192,230
1416504069398542481,228
1416504069422934620,228
1416504069443970701,231
1416504069463501506,227
1416504069488605017,228
1416504069513177395,228
1416504069533534778,227
1416504069554136329,229
1416504069574689055,228
1416504069598777250,227
1416504069619715670,229
1416504069639840255,227
1416504069664765733,228
1416504069684948991,227
1416504069709719818,227
1416504069730414090,227
1416504069750836721,228
1416504069775164564,228
1416504069795821792,230
1416504069816524842,229
1416504069840387998,229
1416504069861207520,230
1416504069885488210,229
1416504069906971253,229
1416504069927032250,226
1416504069951336440,227
1416504069971812848,228
1416504069996224680,229
1416504070016534066,228
1416504070037322220,230
1416504070061460033,227
1416504070082086846,228
1416504070102619321,229
1416504070127591935,229
1416504070147867442,229
1416504070172309415,227
1416504070192467491,229
1416504070213635676,229
1416504070238119804,229
1416504070258908654,230
1416504070279164923,230
1416504070303619634,227
1416504070324059529,227
1416504070348419821,228
1416504070368708739,227
1416504070389578678,228
1416504070413708077,227
1416504070434986798,228
1416504070455271446,228
1416504070479745085,232
1416504070500205206,231
1416504070524739923,227
1416504070545233204,228
1416504070565503580,229
1416504070590214366,228
1416504070611221972,229
1416504070631432561,228
1416504070655935993,227
1416504070676480444,229
1416504070700836653,227
1416504070721400319,227
1416504070742031021,225
1416504070766427089,226
1416504070787104517,227
1416504070810962035,227
1416504070831667672,229
1416504070852920464,233
1416504070877308128,229
1416504070897168712,224
1416504070917984672,228
1416504070942551011,227
1416504070963477874,228
1416504070987752337,229
1416504071007818290,228
1416504071029235689,230
1416504071053076840,229
1416504071073646078,228
1416504071094460036,230
1416504071118277282,228
1416504071139235071,227
1416504071163503605,229
1416504071183849361,229
