%time,field
1416503885367519847,418
1416503885388771231,415
1416503885408872992,412
1416503885433691200,417
1416503885453858492,416
1416503885478480166,418
1416503885499229758,415
1416503885519439571,415
1416503885544221715,416
1416503885564397862,416
1416503885585398863,417
1416503885609325117,414
1416503885630256390,416
1416503885655243487,416
1416503885674817831,416
1416503885695941099,416
1416503885719865760,414
1416503885741117188,415
1416503885761502955,416
1416503885785435117,417
1416503885807059396,416
1416503885830533834,417
1416503885852015802,414
1416503885872828566,417
1416503885896595574,416
1416503885917074668,416
1416503885941375275,418
1416503885962079248,415
1416503885983441057,415
1416503886007077905,416
1416503886028457228,416
1416503886048270192,416
1416503886072247727,417
1416503886092723528,415
1416503886117519879,417
1416503886137819290,416
1416503886162650394,420
1416503886182955734,418
1416503886203967705,414
1416503886227774649,417
1416503886248438726,416
1416503886269063530,413
1416503886293783086,420
1416503886313883447,416
1416503886338334259,415
1416503886359298633,417
1416503886380070539,416
1416503886403897559,416
1416503886424523881,413
1416503886448934462,416
1416503886469456683,416
1416503886490522000,415
1416503886514870766,417
1416503886535131846,419
1416503886556434626,417
1416503886580040113,415
1416503886600993561,416
1416503886625423546,416
1416503886645985458,418
1416503886666581606,413
1416503886690969967,415
1416503886711600449,415
1416503886732812047,412
1416503886756917377,416
1416503886777047349,417
1416503886801615858,412
1416503886822065495,414
1416503886842270516,417
1416503886867033336,416
1416503886887653626,417
1416503886909052102,418
1416503886933092600,415
1416503886953248431,416
1416503886977783374,417
1416503886998202723,417
1416503887018349148,415
1416503887043285264,416
1416503887063795859,415
1416503887085058413,417
1416503887108958077,416
1416503887129428069,416
1416503887153832762,415
1416503887174382476,416
1416503887195065126,416
1416503887219006374,416
1416503887239919979,419
1416503887264469468,414
1416503887284575626,416
1416503887305595686,417
1416503887330006101,416
1416503887350520751,416
1416503887371129498,416
1416503887395533710,415
1416503887415627425,416
1416503887440189900,416
1416503887460677073,416
1416503887481338820,419
1416503887506096498,414
1416503887526643310,415
1416503887547310088,416
1416503887571822240,416
1416503887592187846,420
1416503887616791660,416
1416503887636967337,416
1416503887658552696,416
1416503887682163420,416
1416503887702712818,416
1416503887724975223,414
1416503887747934611,414
1416503887768314920,415
1416503887792851758,416
1416503887813332881,420
1416503887834419226,419
1416503887858548114,415
1416503887878569680,416
1416503887902890568,418
1416503887924251951,416
1416503887945050669,417
1416503887968808882,414
1416503887989453686,417
1416503888011085712,416
1416503888034429797,408
1416503888054607242,415
1416503888079562938,419
1416503888100232583,416
1416503888125050973,417
1416503888144936974,417
1416503888165418282,415
1416503888190030761,417
1416503888210542373,414
1416503888230667194,415
1416503888255578673,415
1416503888277157044,416
1416503888301600004,416
1416503888321073923,414
1416503888341822092,415
1416503888365826078,415
1416503888386297675,418
1416503888407157772,416
1416503888431665104,417
1416503888451853136,416
1416503888477056499,416
1416503888496836208,416
1416503888517356615,416
1416503888542298109,419
1416503888562385761,414
1416503888587168856,416
1416503888607795958,415
1416503888628671034,416
1416503888653049128,417
1416503888673415006,418
1416503888693509553,415
1416503888718334663,417
1416503888738945230,416
1416503888763030664,416
1416503888783545348,418
1416503888805006137,414
1416503888828271413,415
1416503888849733313,416
1416503888869903467,417
1416503888894531355,419
1416503888915063304,416
1416503888940276884,416
1416503888959985427,416
1416503888980812093,413
1416503889005028409,417
1416503889025298870,414
1416503889046164083,415
1416503889070539740,415
1416503889091077307,416
1416503889115700620,416
1416503889136226665,419
1416503889157212494,416
1416503889180856576,416
1416503889201138410,415
1416503889226223938,416
1416503889246492620,418
1416503889267373665,414
1416503889292171713,416
1416503889312664904,416
1416503889332603478,417
1416503889357285659,416
1416503889377385469,417
1416503889402333302,416
1416503889422886809,415
1416503889444203586,416
1416503889467481471,417
1416503889487929890,417
1416503889509110478,415
1416503889533357434,416
1416503889553944487,416
1416503889578760115,416
1416503889598988396,416
1416503889619851655,415
1416503889644491911,415
1416503889664606820,417
1416503889685127131,416
1416503889709268403,417
1416503889729542723,416
1416503889754577964,416
1416503889775076101,416
1416503889797392488,411
1416503889820481620,416
1416503889840374061,418
1416503889865165082,414
1416503889885723135,415
1416503889906379320,416
1416503889930308525,416
1416503889950857207,416
1416503889972894633,417
1416503889996359354,420
1416503890016468760,418
1416503890041277047,417
1416503890061787983,416
1416503890086007211,419
1416503890106464450,415
1416503890127412285,415
1416503890151413714,416
1416503890173606210,416
1416503890192516990,420
1416503890217111158,416
1416503890237677800,415
1416503890262136610,418
1416503890282455145,416
1416503890303534078,416
1416503890328044269,414
1416503890348249523,415
1416503890369075442,415
1416503890393555030,416
1416503890413999936,417
1416503890438493104,419
1416503890459019139,417
1416503890479646895,416
1416503890504092655,417
1416503890524310091,417
1416503890549344436,417
1416503890569162231,413
1416503890590214278,415
1416503890614648297,416
1416503890635147020,416
1416503890655761395,417
1416503890679950349,418
1416503890700949742,417
1416503890724974040,415
1416503890745666309,413
1416503890765881858,415
1416503890790664913,417
1416503890811300504,414
1416503890831499830,417
1416503890856415725,416
1416503890876559524,416
1416503890901226606,423
1416503890921847316,414
1416503890942564349,415
1416503890966509986,416
1416503890987160098,416
1416503891008011815,416
1416503891032778393,417
1416503891053089676,414
1416503891077343673,417
1416503891097911888,416
1416503891117966305,417
1416503891142908332,418
1416503891163518064,414
1416503891188750430,415
1416503891208367233,416
1416503891229056194,416
1416503891253070330,416
1416503891274181836,417
1416503891294792914,413
1416503891319100707,416
1416503891339843940,416
1416503891364688535,418
1416503891384810919,418
1416503891404959142,415
1416503891429214788,417
1416503891450190031,415
1416503891470691305,417
1416503891495250934,416
1416503891516019644,417
1416503891540579448,416
1416503891560798553,417
1416503891581488058,416
1416503891605332171,416
1416503891626386162,416
1416503891647193615,415
1416503891671433514,415
1416503891692394414,417
1416503891716801051,416
1416503891736674613,419
1416503891757435054,417
1416503891781948874,415
1416503891802526626,417
1416503891826989401,417
1416503891847444930,416
1416503891868810107,415
1416503891892995283,415
1416503891913096290,416
1416503891936990561,416
1416503891958236983,416
1416503891978665252,418
1416503892003184184,417
1416503892023622535,415
1416503892048149184,417
1416503892068249460,416
1416503892089256083,420
1416503892113593634,414
1416503892134197505,415
1416503892154354579,420
1416503892179354491,416
1416503892199469374,417
1416503892223814732,413
1416503892244527060,418
1416503892265363283,416
1416503892289309552,417
1416503892310318380,416
1416503892330882747,417
1416503892355456714,414
1416503892375582362,417
1416503892400086304,415
1416503892421062484,417
1416503892441516351,419
1416503892465890179,416
1416503892486434675,416
1416503892510869375,415
1416503892531091648,416
1416503892552036341,417
1416503892576530747,417
1416503892596679152,414
1416503892617008101,415
1416503892642085312,416
1416503892662325088,416
1416503892686862001,418
1416503892707674715,414
1416503892728263302,415
1416503892752555064,416
1416503892772962553,416
1416503892793388784,416
1416503892817681513,416
1416503892838206957,415
1416503892862978436,416
1416503892883817445,421
1416503892903991703,416
1416503892928751566,413
1416503892948766082,414
1416503892969446968,415
1416503892993981138,417
1416503893014723910,416
1416503893039305498,419
1416503893060183150,417
1416503893080128780,415
1416503893104834936,418
1416503893125396150,416
1416503893145978904,416
1416503893169946687,413
1416503893190735080,415
1416503893215022719,418
1416503893235944841,417
1416503893256611420,417
1416503893280939905,418
1416503893301420792,416
1416503893325916036,419
1416503893346183510,417
1416503893367093810,416
1416503893391530350,421
1416503893412714446,414
1416503893432748873,415
1416503893457158025,416
1416503893477176661,416
1416503893502010165,416
1416503893522416930,418
1416503893543510826,417
1416503893567294221,416
1416503893588552190,417
1416503893608869813,416
1416503893632849884,414
1416503893653752918,414
1416503893678194449,416
1416503893698707800,415
1416503893719924700,421
1416503893743684312,416
1416503893764991667,413
1416503893785345201,415
1416503893809320146,415
1416503893829855190,416
1416503893854453121,418
1416503893874710958,417
1416503893895575899,416
1416503893919955097,415
1416503893940817394,416
1416503893965070207,416
1416503893985436941,419
1416503894009546641,415
1416503894030473003,415
1416503894050634712,416
1416503894075503898,417
1416503894096080878,417
1416503894116491256,416
1416503894140668889,417
1416503894161587243,417
1416503894186006539,417
