%time,field
1416503966658904740,316
1416503966680375586,313
1416503966703859748,315
1416503966724736372,314
1416503966748513623,315
1416503966769391616,315
1416503966790402935,312
1416503966814197376,313
1416503966835417508,315
1416503966859847237,315
1416503966879971558,315
1416503966900434411,312
1416503966925013512,313
1416503966945137647,314
1416503966969935139,314
1416503966990263181,316
1416503967011346814,321
1416503967035726570,316
1416503967055806585,314
1416503967077268165,315
1416503967100787025,314
1416503967121435632,316
1416503967145889419,312
1416503967166823351,313
1416503967187818128,316
1416503967211431584,315
1416503967231871228,315
1416503967256878696,316
1416503967277251750,314
1416503967297886255,314
1416503967322272947,315
1416503967342755788,313
1416503967364002957,311
1416503967387878923,313
1416503967408369012,316
1416503967432608400,314
1416503967452905452,315
1416503967473600219,316
1416503967498528382,313
1416503967519002986,313
1416503967539897561,315
1416503967563661833,314
1416503967584804114,314
1416503967608650307,315
1416503967629455970,313
1416503967649650263,315
1416503967674505417,314
1416503967695092305,315
1416503967716193267,317
1416503967740596306,313
1416503967760654832,314
1416503967785157296,315
1416503967805410884,314
1416503967826236894,314
1416503967850147267,314
1416503967870611386,316
1416503967895328647,315
1416503967916493685,315
1416503967936785875,310
1416503967961249667,316
1416503967981263897,313
1416503968001824952,313
1416503968026298947,315
1416503968047197751,314
1416503968071749708,318
1416503968092596870,312
1416503968113069159,314
1416503968136781803,314
1416503968157724247,314
1416503968178520725,315
1416503968202932563,313
1416503968222884969,313
1416503968247944826,313
1416503968268835878,314
1416503968288910871,316
1416503968313335713,317
1416503968333574037,312
1416503968354656963,319
1416503968379066042,315
1416503968399571522,315
1416503968423819043,315
1416503968444061415,313
1416503968465739816,314
1416503968489577128,315
1416503968509732468,314
1416503968534574316,314
1416503968555819796,313
1416503968575985380,314
1416503968600164827,314
1416503968620679562,314
1416503968641383675,315
1416503968665364073,316
1416503968686233696,313
1416503968710582531,317
1416503968731700568,314
1416503968751970252,315
1416503968776323187,314
1416503968796457620,312
1416503968820660045,313
1416503968841450910,314
1416503968862153404,315
1416503968887000069,314
1416503968907183387,315
1416503968931949354,314
1416503968952423947,315
1416503968972892577,314
1416503968996936918,316
1416503969017928759,316
1416503969038276099,315
1416503969062984099,313
1416503969083954701,314
1416503969108223341,314
1416503969128549192,314
1416503969149113679,314
1416503969173535280,313
1416503969194045274,315
1416503969218514663,316
1416503969239185847,315
1416503969259938831,316
1416503969284399341,313
1416503969304676557,313
1416503969325185438,315
1416503969349658576,314
1416503969370147717,317
1416503969394168731,314
1416503969415188729,314
1416503969435824315,315
1416503969460190307,315
1416503969480802123,316
1416503969501304233,312
1416503969525644235,314
1416503969546309590,314
1416503969570923943,315
1416503969591308252,314
1416503969612390157,317
1416503969636425588,313
1416503969656924602,315
1416503969677413893,315
1416503969701884175,314
1416503969722406381,317
1416503969746975421,313
1416503969767445169,314
1416503969788395841,314
1416503969812699214,314
1416503969832953989,319
1416503969857056969,312
1416503969877799935,313
1416503969898633868,314
1416503969922578137,315
1416503969943087750,314
1416503969964220385,313
1416503969988234893,313
1416503970009070710,316
1416503970033586064,314
1416503970054139110,315
1416503970074791867,317
1416503970099414218,312
1416503970119818021,313
1416503970140693914,313
1416503970164822997,314
1416503970185249431,314
1416503970209301465,316
1416503970229930814,313
1416503970250983658,316
1416503970276166133,314
1416503970295801189,315
1416503970316465929,321
1416503970340739705,313
1416503970365176560,312
1416503970385871959,315
1416503970406321099,314
1416503970428495901,317
1416503970451758496,314
1416503970471660898,313
1416503970496004552,315
1416503970516596216,315
1416503970537813778,315
1416503970561888042,311
1416503970582512239,313
1416503970604441088,315
1416503970628413000,314
1416503970648092813,313
1416503970672089150,318
1416503970693051694,315
1416503970714388311,316
1416503970738066342,315
1416503970758674538,314
1416503970783075327,316
1416503970804081104,313
1416503970824270587,314
1416503970848707758,315
1416503970869534054,314
1416503970893368188,310
