%time,field
1416504268397767555,112
1416504268418271774,113
1416504268443329404,114
1416504268463934338,110
1416504268487879935,113
1416504268508897760,112
1416504268529990794,111
1416504268554042833,114
1416504268574836830,109
1416504268594622092,113
1416504268619312162,112
1416504268639637978,115
1416504268664557517,112
1416504268685023341,111
1416504268705310745,111
1416504268730087260,111
1416504268750304786,111
1416504268770881769,111
1416504268795312619,112
1416504268816142394,111
1416504268840951486,112
1416504268860904362,114
1416504268881394692,113
1416504268905700465,114
1416504268926702218,111
1416504268947328861,112
1416504268971789260,118
1416504268992001694,112
1416504269017263008,111
1416504269036867495,112
1416504269058441329,111
1416504269082407293,115
1416504269102930411,111
1416504269127325292,112
1416504269147433340,113
1416504269168037758,111
1416504269192373656,111
1416504269213585572,113
1416504269234408251,112
1416504269258409875,117
1416504269278968885,110
1416504269303068156,113
1416504269323988309,113
1416504269344633684,112
1416504269369673656,113
1416504269389160281,114
1416504269410349855,109
1416504269434406880,112
1416504269454638853,111
1416504269479535897,115
1416504269500082052,115
1416504269520923828,111
1416504269545419818,114
1416504269565686335,113
1416504269586117635,114
1416504269610494229,112
1416504269631228215,110
1416504269655597838,116
1416504269676337217,111
1416504269697399261,113
1416504269721182508,114
1416504269741284545,104
1416504269765890624,113
1416504269786732490,113
1416504269810935266,115
1416504269831596111,111
1416504269852223290,112
1416504269873490172,111
1416504269897250381,112
1416504269917775505,112
1416504269942126325,112
1416504269962934254,114
1416504269984392822,111
1416504270008250790,112
1416504270028648490,111
1416504270050153363,114
1416504270074057992,111
1416504270093630347,112
1416504270118447614,109
1416504270138769792,115
1416504270159697868,110
1416504270183526546,112
1416504270204640954,114
1416504270229024113,111
1416504270249243739,111
1416504270270211049,112
1416504270294681706,110
1416504270315204413,115
1416504270339605012,111
1416504270360288534,114
1416504270380405522,114
1416504270404838113,111
1416504270425968948,113
1416504270449871994,111
1416504270470810700,111
1416504270491021520,111
1416504270515741312,112
1416504270536340448,113
1416504270557007312,113
1416504270581338638,111
1416504270602419601,111
1416504270626259078,118
1416504270646800247,114
1416504270667503058,112
1416504270691905626,110
1416504270712063336,111
1416504270733033001,113
1416504270757486585,113
1416504270777950023,111
1416504270802252539,113
1416504270822528364,113
1416504270843577548,112
1416504270868041740,111
1416504270888623943,113
1416504270908887959,115
1416504270933157175,110
1416504270954130288,109
1416504270978420356,111
1416504270999171155,111
1416504271019720994,114
1416504271043941665,109
1416504271065152662,111
1416504271089532714,114
1416504271109320546,111
1416504271129984774,112
1416504271154709688,108
1416504271175195221,111
1416504271195623911,112
1416504271220183625,113
1416504271241075072,114
1416504271265716191,113
1416504271285763907,114
1416504271306353436,112
1416504271330806138,113
1416504271351364576,115
1416504271371987150,118
1416504271396429503,112
1416504271417345537,110
1416504271441568913,112
1416504271461434763,111
1416504271482614825,112
1416504271506928241,113
1416504271527513349,111
1416504271548203446,112
1416504271572569381,112
1416504271593502724,112
1416504271618038754,112
1416504271638096413,112
1416504271658700796,115
1416504271682736863,113
1416504271703628301,113
1416504271728166406,112
1416504271748694140,110
1416504271769145356,111
1416504271793744584,111
1416504271814553760,112
1416504271837047332,111
1416504271858969968,110
1416504271879726585,111
1416504271904222890,114
1416504271924805914,114
1416504271945229803,113
1416504271969885104,112
1416504271990326968,113
1416504272010717792,112
1416504272035130182,111
1416504272055385243,112
1416504272080412356,115
1416504272100527440,110
1416504272122264058,114
1416504272146142057,112
1416504272166101434,113
1416504272190861085,113
1416504272211545164,112
1416504272231673081,110
1416504272256856859,114
1416504272276662397,112
1416504272301435795,115
1416504272321916422,116
1416504272342678787,113
1416504272367088191,114
1416504272387607105,111
1416504272412030220,113
1416504272433091944,115
1416504272452876183,112
1416504272477216856,114
1416504272498245008,115
1416504272518339831,114
1416504272543149562,115
1416504272563709864,110
1416504272587707284,111
1416504272608417241,113
1416504272629256591,113
1416504272653730806,112
1416504272673905646,115
1416504272694882432,111
1416504272719312447,111
1416504272739735368,115
1416504272764440347,112
1416504272785852153,116
1416504272805156761,112
1416504272829495073,113
1416504272850387418,111
1416504272871002791,113
1416504272894911209,113
1416504272915858293,105
1416504272940449478,115
1416504272961095681,113
1416504272981574900,113
1416504273005998440,112
1416504273026504014,112
1416504273050677648,109
1416504273071469225,111
1416504273092160945,111
1416504273116301840,113
1416504273137410110,114
1416504273157827940,112
1416504273181729517,111
1416504273202540423,112
1416504273227138113,114
1416504273247631799,111
1416504273268311673,113
1416504273292647204,110
1416504273313559655,114
1416504273333378177,112
1416504273358277661,111
1416504273378778669,115
1416504273402767925,111
1416504273423706645,113
1416504273444424244,114
1416504273468490059,114
1416504273489975694,115
1416504273509950064,111
1416504273534344539,111
1416504273554834563,113
1416504273579328306,114
1416504273599345887,111
1416504273620654247,110
1416504273644931696,111
1416504273665689442,110
1416504273690287257,114
1416504273710538228,110
1416504273730770944,113
1416504273755618044,112
1416504273776036601,111
1416504273797236994,111
1416504273820612866,112
1416504273841708081,115
1416504273866038630,113
1416504273886462006,111
1416504273906881498,111
1416504273931179737,112
1416504273951629185,115
1416504273972596935,116
1416504273997104636,113
1416504274017595514,111
1416504274041806039,111
1416504274062061487,116
1416504274083707890,115
1416504274107236442,113
1416504274128358423,111
1416504274153085947,112
1416504274173374729,112
1416504274194104065,114
1416504274218103750,110
1416504274238869754,115
1416504274263193789,112
1416504274283848861,111
1416504274304468613,111
1416504274328578438,116
1416504274349420429,111
1416504274373880743,115
1416504274393791886,112
1416504274414883666,111
1416504274438911087,112
1416504274459800097,110
1416504274480050241,111
1416504274505334924,113
1416504274525470529,116
1416504274550011826,114
1416504274570137990,114
1416504274591146032,112
1416504274615495971,112
1416504274636078244,115
1416504274656977224,112
1416504274682133720,110
1416504274701608828,112
1416504274725713647,111
1416504274746592081,114
1416504274767213884,112
1416504274791678952,113
1416504274811838547,112
1416504274833119216,112
1416504274858179364,113
1416504274877385789,112
1416504274901758560,114
1416504274922263928,114
1416504274943155702,111
1416504274967455316,112
1416504274987953834,114
1416504275010172038,114
1416504275033570627,111
1416504275053984207,112
1416504275077907599,114
1416504275098563152,112
1416504275119535679,111
1416504275143874923,114
1416504275164322832,112
1416504275188979190,111
1416504275209578691,113
1416504275230145108,112
1416504275254460112,116
1416504275275202122,110
1416504275295259976,112
1416504275319906206,114
1416504275340608936,112
1416504275365098326,109
1416504275385190683,110
1416504275405816885,111
1416504275430023704,112
1416504275451109388,113
1416504275471482625,115
1416504275496229791,108
1416504275516456482,110
1416504275540727813,114
1416504275561270145,115
1416504275581931867,112
1416504275606530088,115
1416504275626875895,110
1416504275647840494,112
1416504275672424237,111
1416504275692412591,111
1416504275717291882,111
1416504275737871313,112
1416504275759486260,111
1416504275782955814,113
1416504275803405992,114
1416504275827967636,112
1416504275848455314,114
1416504275870066257,113
1416504275892968992,109
1416504275914117046,112
1416504275934640335,112
1416504275959032524,111
1416504275979484441,111
1416504276003741094,112
1416504276024510445,114
1416504276045900214,114
1416504276069542061,112
1416504276089724287,109
1416504276114030131,112
1416504276135054516,114
1416504276155626800,112
1416504276179722227,113
1416504276200168682,111
1416504276225340814,111
1416504276245693265,115
1416504276266165554,111
1416504276290536896,115
1416504276310809677,114
1416504276331780841,110
1416504276356203078,115
1416504276376605453,114
1416504276401564126,112
1416504276421814076,112
1416504276442253294,112
1416504276466765475,111
1416504276487358221,111
1416504276511436419,109
1416504276532429036,111
1416504276553862152,113
1416504276577814494,110
1416504276597966748,112
1416504276618503297,112
1416504276643077167,114
1416504276663358512,116
1416504276687737873,111
1416504276708193609,111
1416504276729669071,115
1416504276753463275,111
1416504276774041097,114
1416504276794482721,110
1416504276819226317,108
1416504276839564531,112
1416504276864172630,114
1416504276884412522,113
1416504276905626313,116
1416504276929206219,110
1416504276950182740,107
1416504276970677990,112
1416504276995124307,113
1416504277015222533,117
1416504277040059981,109
1416504277060737807,111
1416504277080895135,111
1416504277105831271,112
1416504277126228615,115
1416504277150793410,110
1416504277171176802,112
1416504277191993391,111
1416504277216385605,112
1416504277236914973,112
1416504277257816057,116
1416504277281992859,110
1416504277302397063,115
1416504277326876109,114
1416504277347399443,114
1416504277367801718,111
1416504277391994851,110
1416504277412797507,112
1416504277433219917,111
1416504277458044216,112
1416504277478544569,114
1416504277503000222,108
1416504277523027567,114
1416504277543692086,111
1416504277568008995,111
1416504277588698881,112
1416504277609140625,113
1416504277634113275,111
1416504277654376800,112
1416504277679034350,114
1416504277699579709,112
1416504277722203507,118
1416504277744738529,111
1416504277765513678,112
1416504277789828021,112
1416504277810100482,111
1416504277831033885,111
1416504277855200237,112
